run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,57.25584888458252,None,59.2891309261322,86.29050803184509,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",59.2891309261322,86.29050803184509,59.272712683677675,None,85.65709686279297,None,,91.87402391433716,None,91.85752079486846,93.8581030368805,93.24083516597747,None,96.6410121679306,None,98.0411882162094,108.04182696342468,108.44207928180694,109.44198489189148,109.8416759967804,110.84187388420105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,113.89195680618286,None,113.87530968189239,115.87567281723022,115.25894615650176,None,118.65914628505706,None,120.05880019664764,130.0593240261078,130.45950815677642,131.45946288108826,131.8594880104065,132.85952997207642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,135.90974497795105,None,135.89311382770538,137.8931908607483,137.2764622926712,None,140.6771621465683,None,142.0769481420517,152.07744193077087,152.47745821475982,None,153.8774449825287,154.87760496139526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,157.92799592018127,None,157.91117475032806,159.9112730026245,159.29445621967315,None,162.6947481393814,None,164.0947372674942,174.09559392929077,174.49563810825347,175.49565386772156,175.89551186561584,176.89607286453247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,179.94555187225342,None,179.92901966571807,181.92898201942444,181.31228516101837,None,184.7124552488327,185.71257185935974,186.11255929470062,196.11305594444275,196.51317331790924,None,197.9131419658661,198.9131109714508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,201.96341586112976,None,201.946874833107,203.94680190086365,203.3300101518631,None,206.7302922964096,None,208.13035128116607,218.16414880752563,218.54733011722564,None,219.96405696868896,220.99736094474792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,223.9978449344635,None,223.98112366199493,225.9976999759674,225.3810102701187,None,228.7811841726303,None,230.1812622308731,240.19844102859497,240.58180210590362,None,241.99868297576904,243.03191995620728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,246.03250885009766,None,246.01549575328826,248.03217196464539,247.4154762983322,250.43230080604553,250.81568310260772,None,252.21573421955108,262.23292899131775,262.6162581205368,None,264.03300881385803,265.06631898880005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,268.0667510032654,None,268.0500998258591,270.066654920578,269.4499542474747,272.46678590774536,272.85018322467806,273.86688899993896,274.25020430088045,284.26738595962524,284.6507382154465,285.6674590110779,286.0674889087677,287.1008508205414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,290.1015570163727,None,290.0845396280289,292.10113501548767,291.48442432880404,294.50124883651733,294.8846041917801,295.9014208316803,296.2846791505814,306.30184292793274,306.6852302312851,None,308.10207080841064,309.13533902168274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_05_1223,nibs_stage_1,3.2.3,60.01362156098511,
