pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,35.20141100883484,None,35.18576693534851,37.20103597640991,Die Zähne werden geputzt und der Bart rasiert.,36.56749200820923,None,37.96766891479492,38.967642068862915,50.768643045425414,51.7687029838562,52.168750047683716,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_04_1209/rec_cali_de_pre_trial_000.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_04_1209,nibs_stage_1,3.2.3,60.05177192861888,
1,0,1,0,,,,,,55.202110052108765,None,55.1868959903717,57.20239210128784,Früher haben in Europa und Asien Neandertaler gelebt.,56.58557891845703,74.1869010925293,57.98570098876953,None,70.78669800758362,None,72.18677687644958,74.1869010925293,./data/Subject_00/Session_00/Exp_data/2020_Jul_04_1209/rec_cali_de_pre_trial_001.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_04_1209,nibs_stage_1,3.2.3,60.05177192861888,
