pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,26.29907512664795,None,26.298950242996217,28.29929494857788,Die Zähne werden geputzt und der Bart rasiert.,27.682629108428955,None,29.082671809196473,30.082759141921997,41.88302795886993,None,43.28318500518799,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_17_1226/rec_cali_de_pre_trial_000.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_17_1226,nibs_stage_1,3.2.3,60.04558208784287,
1,0,1,0,,,,,,46.31649112701416,None,46.30009000301361,48.30004000663757,Früher haben in Europa und Asien Neandertaler gelebt.,47.70016407966614,65.30087614059448,49.10023682117462,None,61.883955883979795,None,63.28409814834595,65.28415012359619,./data/Subject_00/Session_00/Exp_data/2020_Jul_17_1226/rec_cali_de_pre_trial_001.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_17_1226,nibs_stage_1,3.2.3,60.04558208784287,
