pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,26.830708026885986,None,26.815884590148926,28.83084487915039,Die Zähne werden geputzt und der Bart rasiert.,28.214192867279053,None,29.614204978942873,30.61424708366394,42.41461000442505,43.4147469997406,43.81476593017578,None,./data/Subject_00/Session_00/Exp_data/2020_Aug_02_0921/rec_cali_de_pre_trial_000.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Aug_02_0921,nibs_stage_1,3.2.3,60.01181835221265,
1,0,1,0,,,,,,46.83136987686157,None,46.83276281356812,48.84826302528381,Früher haben in Europa und Asien Neandertaler gelebt.,48.215039014816284,65.81574988365173,49.61506090164185,None,62.41558394432068,None,63.81574487686157,65.81574988365173,./data/Subject_00/Session_00/Exp_data/2020_Aug_02_0921/rec_cali_de_pre_trial_001.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Aug_02_0921,nibs_stage_1,3.2.3,60.01181835221265,
