pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,35.104634046554565,None,35.087005853652954,37.08819603919983,Die Zähne werden geputzt und der Bart rasiert.,36.48832702636719,None,37.88830678462982,None,50.68865292072296,None,52.08870506286621,None,./data/Subject_00/Session_00/Exp_data/2020_Aug_17_0727/rec_cali_de_pre_trial_000.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Aug_17_0727,nibs_stage_1,3.2.3,60.020406031370335,
1,0,1,0,,,,,,55.12205910682678,None,55.10494916439056,57.105592012405396,Früher haben in Europa und Asien Neandertaler gelebt.,56.50556993484497,74.10628199577332,57.9056238412857,58.90560793876648,70.68970577716827,None,72.106281042099,74.10628199577332,./data/Subject_00/Session_00/Exp_data/2020_Aug_17_0727/rec_cali_de_pre_trial_001.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Aug_17_0727,nibs_stage_1,3.2.3,60.020406031370335,
