pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,26.36680507659912,None,26.350146770477295,28.35034704208374,Die Zähne werden geputzt und der Bart rasiert.,27.733663082122803,None,29.133710265159607,None,41.93387711048126,42.93381214141846,43.333820104599,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_27_1256/rec_cali_de_pre_trial_000.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_27_1256,nibs_stage_1,3.2.3,59.905706054836735,
1,0,1,0,,,,,,46.36728310585022,None,46.3504513502121,48.35086417198181,Früher haben in Europa und Asien Neandertaler gelebt.,47.750848054885864,65.35149908065796,49.150880217552185,None,61.95134127140045,None,63.351359128952026,65.35149908065796,./data/Subject_00/Session_00/Exp_data/2020_Jul_27_1256/rec_cali_de_pre_trial_001.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_27_1256,nibs_stage_1,3.2.3,59.905706054836735,
