pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,25.248142957687378,None,25.234070682525637,27.248383045196533,Die Zähne werden geputzt und der Bart rasiert.,26.63152003288269,None,28.031674194335938,29.031682014465332,40.81587414741516,None,42.215916872024536,None,./data/Subject_00/Session_00/Exp_data/2020_Aug_11_0814/rec_cali_de_pre_trial_000.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Aug_11_0814,nibs_stage_1,3.2.3,60.036643459142546,
1,0,1,0,,,,,,45.26661396026611,None,45.251116561889646,47.26650905609131,Früher haben in Europa und Asien Neandertaler gelebt.,46.64977788925171,64.25109386444092,48.04989318847656,None,60.85088925361633,None,62.250844955444336,64.25109386444092,./data/Subject_00/Session_00/Exp_data/2020_Aug_11_0814/rec_cali_de_pre_trial_001.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Aug_11_0814,nibs_stage_1,3.2.3,60.036643459142546,
