pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,42.96786284446716,None,42.94976568222046,44.95178198814392,Die Zähne werden geputzt und der Bart rasiert.,44.35151386260986,None,45.75149607658386,None,58.55225992202759,None,59.952138900756836,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_16_1416/rec_cali_de_pre_trial_000.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_16_1416,nibs_stage_1,3.2.3,59.97646301791013,
1,0,1,0,,,,,,62.98579692840576,None,62.96795964241028,64.96936893463135,Früher haben in Europa und Asien Neandertaler gelebt.,64.36925792694092,81.97008991241455,65.76959800720215,66.7694878578186,78.56991505622864,None,79.97003293037415,81.97008991241455,./data/Subject_00/Session_00/Exp_data/2020_Jul_16_1416/rec_cali_de_pre_trial_001.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_16_1416,nibs_stage_1,3.2.3,59.97646301791013,
