pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,27.52509903907776,None,27.511392974853514,29.525272130966187,Die Zähne werden geputzt und der Bart rasiert.,28.90856695175171,None,30.30863788127899,31.30857014656067,43.10930302143097,44.10930800437927,44.50921297073364,None,./data/Subject_00/Session_00/Exp_data/2020_Jul_28_0819/rec_cali_de_pre_trial_000.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_28_0819,nibs_stage_1,3.2.3,60.00314729032609,
1,0,1,0,,,,,,47.54270696640015,None,47.52788641452789,49.54277205467224,Früher haben in Europa und Asien Neandertaler gelebt.,48.909438133239746,66.51054310798645,50.309510016441344,None,63.110359930992125,None,64.51022410392761,66.51054310798645,./data/Subject_00/Session_00/Exp_data/2020_Jul_28_0819/rec_cali_de_pre_trial_001.wav,00,00,,A1,False,False,False,False,True,False,True,True,True,False,True,True,No,No,No,No,No,No,2020_Jul_28_0819,nibs_stage_1,3.2.3,60.00314729032609,
