pre_block.thisRepN,pre_block.thisTrialN,pre_block.thisN,pre_block.thisIndex,text_2.started,text_2.stopped,Title.started,Title.stopped,RS_text.started,RS_text.stopped,RS_close.started,RS_close.stopped,Continue.started,Continue.stopped,Recording.started,Recording.stopped,say_something_2.started,say_something_2.stopped,filename,RS_Close.started,RS_Close.stopped,text_7.started,text_7.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,6.8156068325042725,None,9.099132061004639,None,9.099132061004639,None,9.082812428474426,None,23.08324694633484,None,None,None,23.78317403793335,None,empty.wav,,,,,001,,2019_Dec_28_1943,vvk,3.2.3,59.97037443737167,
,,,,,,,,,,,,,,,,,,,23.78333067893982,25.783355951309204,27.766742944717407,33.76711583137512,,,,,,,
