run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,0,0,0,0,,62.19852805137634,None,62.182572698593134,64.18203902244568,Zu Weihnachten hat die Familie einen großen Weihnachtsbaum.,63.582053899765015,81.18293190002441,64.98211379051209,None,77.78275365829468,None,79.18282389640808,81.18293190002441,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_000.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,1,0,1,0,,84.21644902229309,None,84.19993419647217,86.20005893707275,Jede Münze hat zwei Seiten.,85.59986400604248,103.20075798034668,87.00011177062989,None,99.78394074440003,None,101.20064401626587,103.20075798034668,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_001.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,2,0,2,0,,106.23416805267334,None,106.21750922203064,108.21761393547058,Großbritanien tritt aus der EU aus.,107.61741590499878,125.21844601631165,109.017462682724,None,121.81810374259949,None,123.20157408714294,125.20158696174622,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_002.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,3,0,3,0,,128.25192999839783,None,128.23536319732665,130.23518586158752,Die Zähne werden geputzt und der Bart rasiert.,129.63542699813843,147.2361559867859,131.03521485328673,None,143.83598775863646,None,145.2360520362854,147.2361559867859,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_003.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,4,0,4,0,,150.26965594291687,None,150.2530092716217,152.2530219554901,Im Sommer sind die Tage länger als im Winter.,151.65306091308594,169.25399804115295,153.05313987731932,None,165.8538288593292,None,167.2539689540863,169.25399804115295,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_004.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,5,0,5,0,,172.28748488426208,None,172.2708541870117,174.27091908454895,"Ich heiße Tibor, wie ist dein Name?",173.67109608650208,191.27188301086426,175.07096071243285,None,187.87162179946898,None,189.27159786224365,191.27188301086426,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_005.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,6,0,6,0,,194.30528903007507,None,194.28890414237975,196.28875303268433,"Leider sieht Ihr Bein gebrochen aus, aber das Knie ist okay.",195.68863606452942,213.28962206840515,197.08878870010375,None,209.8894347667694,None,211.2897629737854,213.28962206840515,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_006.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,7,0,7,0,,216.32305788993835,None,216.30660219192504,218.30655789375305,"Sie haben das Glück, eine so schöne Frau zu haben.",217.70652794837952,235.3074460029602,219.10659880638121,None,231.9073528766632,None,233.3073570728302,235.3074460029602,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_007.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,8,0,8,0,,238.34099888801575,None,238.32433528900145,240.3243908882141,"Ich glaube, es geht um eine Puppe.",239.72436690330505,257.32529497146606,241.1244086742401,None,253.90843982696532,None,255.30865502357483,257.308611869812,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_008.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,9,0,9,0,,260.3587830066681,None,260.34205718040465,262.342355966568,Ein Regenbogen besteht aus vielen Farben.,261.74243688583374,279.3432309627533,263.142236661911,None,275.9430398464203,None,277.343199968338,279.3432309627533,./data/Subject_08/Session_00/Exp_data/2020_Jul_24_1338/rec_cali_de_post_trial_009.wav,,,,08,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_24_1338,nibs_stage_1,3.2.3,59.98581268163199,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.37698793411255,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
