run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,Listen to the question and speak out your answer!,671.3170909881592,None,671.2826117753983,673.317113161087,Wir freuen uns von Herzen über seine ausgezeichnete Leistung.,freuen,672.7003900766373,None,677.0006150960922,678.017331123352,687.901185965538,688.9179520606995,689.3179411888123,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_010.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,Listen to the question and speak out your answer!,692.3686981201172,None,692.3337258577347,694.368185043335,Diese Speise schmeckt sauer.,schmeckt,693.7515771150589,695.7682750225067,696.1183020830155,697.1349911689758,708.9355129957199,None,710.3523299694061,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_011.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,12,0,12,0,,,,,,,,,Listen to the question and speak out your answer!,713.4192700386047,None,713.401425766945,715.4192869663239,Der Unterricht dauert meistens bis um dreizehn Uhr.,dauert,714.8025719881058,717.8527150154114,718.2028519868851,None,729.9866320848465,731.003436088562,731.4034459590912,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_012.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,13,0,13,0,,,,,,,,,Listen to the question and speak out your answer!,734.4718341827393,None,734.4525558233262,736.4703991413116,Die sieben kleinen Äpfel sollen ungefähr zwei Kilo wiegen.,wiegen,735.853713965416,739.5375239849091,739.8872141599655,None,751.0545279741287,None,752.4712409973145,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_013.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,14,0,14,0,,,,,,,,,Listen to the question and speak out your answer!,755.555428981781,None,755.5203837633134,757.5548460483551,"Danke für den Smoothie, den Sie mir machten.",machten,756.938142991066,759.5552461147308,759.9049250841141,None,772.1389569997788,773.1557030677795,773.5556960105896,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_014.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,15,0,15,0,,,,,,,,,Listen to the question and speak out your answer!,776.5895071029663,None,776.5715188264847,778.5892360210419,Eltern kümmern sich um ihre Kinder.,kümmern,777.9725949525833,None,780.5727419614792,None,793.1734850168228,None,794.5902190208435,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_015.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,16,0,16,0,,,,,,,,,Listen to the question and speak out your answer!,797.6409940719604,None,797.6059347867966,799.6404299736023,"Es dauerte lange, alle nötigen Informationen zu sammeln.",sammeln,799.0237200021744,802.6408560276031,802.9905900716782,None,814.2245270967484,815.2412631511688,815.6414091587067,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_016.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,17,0,17,0,,,,,,,,,Listen to the question and speak out your answer!,818.6763050556183,None,818.6570948839188,820.674898147583,Mani ist ins Kino gegangen und hat sich einen guten Film angesehen.,angesehen,820.0581760168076,None,824.6250891447067,825.6418101787567,835.2589971780777,None,836.6757440567017,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_017.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,18,0,18,0,,,,,,,,,Listen to the question and speak out your answer!,839.7095160484314,None,839.6915086984635,841.7094631195068,"Bevor man eine Orange essen kann, muss man sie erst schneiden oder schälen.",schälen,841.0926351308823,845.4764270782471,845.8262371778488,None,856.2934551000595,None,857.7102861404419,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_018.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,19,0,19,0,,,,,,,,,Listen to the question and speak out your answer!,860.7943890094757,None,860.7593578577042,862.7938151359558,Die Ergebnisse werden auf einer Skala von eins bis zehn angezeigt.,angezeigt,862.1437580347061,None,866.7773351430893,867.7940449714661,877.3445760965348,878.3612749576569,878.7613410949707,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_019.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,20,0,20,0,,,,,,,,,Listen to the question and speak out your answer!,881.829665184021,None,881.8104256868363,883.8282589912415,Das Auto wurde in Deutschland hergestellt.,hergestellt,883.2116379499436,None,886.1450340509415,887.1617650985718,898.4125010728836,None,899.8291220664978,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_020.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,21,0,21,0,,,,,,,,,Listen to the question and speak out your answer!,902.863233089447,None,902.8282217502594,904.8627231121063,Das Friedensabkommen hat den Krieg beendet.,beendet,904.2460219621659,906.7961339950562,907.1795251131058,None,919.446804022789,None,920.8635909557343,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_021.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,22,0,22,0,,,,,,,,,Listen to the question and speak out your answer!,923.8971650600433,None,923.8627507209778,925.8971540927887,Lange dünne Nudeln nennt man Spaghetti.,nennt,925.2805251836777,None,928.1140479803086,929.1306731700897,940.4812440633774,941.4981050491333,941.8980801105499,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_022.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,23,0,23,0,,,,,,,,,Listen to the question and speak out your answer!,944.9316201210022,None,944.897117805481,946.9318690299988,Ich nehme zwei Bücher aus dem Regal.,nehme,946.2815630197525,948.6650240421295,949.0817000627518,None,961.4990451097489,962.5157680511475,962.9157831668854,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_023.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,24,0,24,0,,,,,,,,,Listen to the question and speak out your answer!,965.9826641082764,None,965.9482378482819,967.9827539920807,"Ich bin der Überzeugung, dass er es rechtzeitig schaffen kann.",schaffen,967.3326940298081,970.9495551586151,971.3328771352768,None,982.5335111379624,None,983.9502410888672,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_000_trial_024.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,0,0,0,0,,,,,,,,,,,988.000461101532,None,,,,,,,,,,,,,,,,,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,Listen to the question and speak out your answer!,1087.7396881580353,None,1087.7043046474455,1089.7390789985657,Neue Sterne entstehen in den Magellan-Wolken.,entstehen,1089.1224460363387,1092.0059201717377,1092.3894061803817,1093.40602517128,1104.3232600450515,1105.3399829864502,1105.7400040626526,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_000.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,Listen to the question and speak out your answer!,1108.7742400169373,None,1108.739115667343,1110.7735979557037,Er antwortete schnell auf meine Frage.,antwortete,1110.123558974266,None,1112.9903650045394,None,1125.3243591547011,None,1126.7411019802094,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_001.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,2,0,2,0,,,,,,,,,Listen to the question and speak out your answer!,1129.7919130325317,None,1129.773546886444,1131.7912900447845,Er legte das Messer und die Gabel neben den Teller.,legte,1131.1746401548385,1134.2581610679626,1134.641422009468,None,1146.375449156761,1147.3922190666199,1147.7923941612244,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_002.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,3,0,3,0,,,,,,,,,Listen to the question and speak out your answer!,1150.8262741565704,None,1150.7913507938383,1152.8258261680603,Die Meere sollte man nicht so leer fischen.,fischen,1152.1757800340652,1154.4925751686096,1154.9092490434646,1155.9259660243988,1167.376582121849,None,1168.7933411598206,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_003.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,4,0,4,0,,,,,,,,,Listen to the question and speak out your answer!,1171.8437900543213,None,1171.8257758140562,1173.8436250686646,Die Lampe hängt über dem Bett.,hängt,1173.2268211603164,None,1175.4602541685103,None,1188.4109790086745,None,1189.8278291225433,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_004.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,5,0,5,0,,,,,,,,,Listen to the question and speak out your answer!,1192.8962140083313,None,1192.8767756700515,1194.8946809768677,Die Präsentation dauert eine halbe Stunde.,dauert,1194.277899956703,1197.0614750385284,1197.4114801645278,None,1209.478814101219,None,1210.8956661224365,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_005.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,6,0,6,0,,,,,,,,,Listen to the question and speak out your answer!,1213.9125561714172,None,1213.8947107315062,1215.9124701023102,"Das Fleisch wird klein geschnitten, und dann in der Pfanne gebraten.",gebraten,1215.2957510709762,1219.079302072525,1219.462664103508,None,1230.496561026573,None,1231.9133021831512,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_006.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,7,0,7,0,,,,,,,,,Listen to the question and speak out your answer!,1234.980749130249,None,1234.9456817626951,1236.9802460670471,"Obst sollte man täglich essen, weil es wegen den Vitaminen sehr gesund ist.",essen,1236.3635201215743,None,1241.1640181303023,None,1251.564325070381,None,1252.981055021286,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_007.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,8,0,8,0,,,,,,,,,Listen to the question and speak out your answer!,1256.0152599811554,None,1255.9801907062529,1258.0147910118103,"Da Sie keine andere Wahl haben, können Sie nicht wählen.",wählen,1257.3646549940108,None,1260.998155093193,1262.014885187149,1272.565420126915,None,1273.9821569919586,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_008.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,9,0,9,0,,,,,,,,,Listen to the question and speak out your answer!,1277.0324461460114,None,1277.0146808147429,1279.03244805336,"Um die Prüfung zu bestehen, hat er viel gelernt.",gelernt,1278.415745949745,1281.3658981323242,1281.7492470502852,None,1293.616532063484,None,1295.0332770347595,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_009.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,10,0,10,0,,,,,,,,,Listen to the question and speak out your answer!,1298.0509250164032,None,1298.0324198722838,1300.0502281188965,In der Bibliothek kann man viele seltsame Bücher lesen.,lesen,1299.4001631498336,1302.88370013237,1303.266981101036,None,1314.600970005989,None,1316.0177261829376,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_010.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,11,0,11,0,,,,,,,,,Listen to the question and speak out your answer!,1319.069431066513,None,1319.0501477241514,1321.0680830478668,"Sie war zu stolz, um ihn um Hilfe zu bitten.",bitten,1320.451266980171,None,1323.7181050539016,None,1335.6521401166915,None,1337.0688180923462,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_011.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,12,0,12,0,,,,,,,,,Listen to the question and speak out your answer!,1340.1204280853271,None,1340.1012858867643,1342.1190731525421,"Wenn ich einmal angefangen habe, kann mich nichts mehr aufhalten.",aufhalten,1341.5023591279983,None,1345.6359209775924,1346.652645111084,1356.66985104084,None,1358.0865840911865,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_012.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,13,0,13,0,,,,,,,,,Listen to the question and speak out your answer!,1361.1382629871368,None,1361.1190297126768,1363.1368460655212,Die Sonne brennt im Sommer auf der Haut.,brennt,1362.5201329946517,1364.8036091327667,1365.1869790315627,None,1377.7209331750869,1378.7375421524048,1379.1376721858978,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_013.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,14,0,14,0,,,,,,,,,Listen to the question and speak out your answer!,1382.1713509559631,None,1382.1368038177488,1384.1712620258331,Einige NGOs schützen die Rechte der Menschen.,schützen,1383.554577088356,1386.571405172348,1386.9547760248183,1387.9714829921722,1398.7553629636764,None,1400.1722350120544,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_014.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,15,0,15,0,,,,,,,,,Listen to the question and speak out your answer!,1403.207759141922,None,1403.1878947496414,1405.2057399749756,"Bitte zahlen Sie sofort, wir nehmen keinen Kredit.",zahlen,1404.5890049695968,1407.9058940410614,1408.2891981363296,None,1419.7898981332778,1420.8065371513367,1421.206552028656,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_015.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,16,0,16,0,,,,,,,,,Listen to the question and speak out your answer!,1424.2740399837494,None,1424.239044857025,1426.273460149765,Planeten kreisen um eine Sonne.,kreisen,1425.6567680597304,1427.840175151825,1428.223654961586,1429.2402951717377,1440.8576650381087,1441.874319076538,1442.2743270397186,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_016.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
0,0,0,0,1,0,1,0,17,0,17,0,,,,,,,,,Listen to the question and speak out your answer!,1445.3084690570831,None,1445.2734608173369,1447.3079161643982,Dieser Supermarkt hat nur am Tage geöffnet.,geöffnet,1446.6580140352248,1449.4413540363312,1449.8580331563949,None,1461.858647084236,1462.8754019737244,1463.2754089832306,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1310/rec_QA_run_00_block_001_trial_017.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_03_1310,nibs_stage_1,3.2.3,59.99130375082958,
