run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
1,0,1,0,0,0,0,0,12,0,12,0,,,,,,,,,Listen to the question and speak out your answer!,752.693666934967,None,752.6777215242386,754.6772179603577,"Es ist nicht erlaubt für alle Autos, vor dem Notausgang zu parken.",parken,754.0603068113327,None,758.5274968385696,None,769.2612269163131,770.2613451480865,770.6614239215851,771.6614270210266,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_012.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,13,0,13,0,,,,,,,,,Listen to the question and speak out your answer!,773.7284080982208,None,773.7124543666839,775.7116551399231,Das Eingreifen des Lehrers beendete den Streit.,beendete,775.094963812828,778.1784269809723,778.595121884346,None,790.2957418203354,None,791.6958079338074,792.6957471370697,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_013.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,14,0,14,0,,,,,,,,,Listen to the question and speak out your answer!,794.7627251148224,None,794.7468963146209,796.746041059494,Ein Fußball Team besteht aus zehn Spielern und einem Tormann.,besteht,796.1293668985367,799.9628670215607,800.3795669317245,None,811.3301518201828,812.3302049636841,812.7302260398865,813.7302911281586,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_014.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,15,0,15,0,,,,,,,,,Listen to the question and speak out your answer!,815.7978830337524,None,815.7814093112945,817.7804760932922,Während meines Urlaubs werde ich nach China und Japan reisen.,reisen,817.1806078195572,820.9306440353394,821.3473258256912,None,832.3812248945236,833.3813281059265,833.7813420295715,834.7812979221344,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_015.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,16,0,16,0,,,,,,,,,Listen to the question and speak out your answer!,836.8482451438904,None,836.8322959661483,838.8315510749817,Ich werde Ihnen das Kapital mit Zinsen zurückgegeben.,zurückgegeben,838.2148957490921,841.5817091464996,841.9984247922897,None,853.4156599283218,None,854.8157169818878,855.8157141208649,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_016.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,17,0,17,0,,,,,,,,,Listen to the question and speak out your answer!,857.8659520149231,None,857.8500373840332,859.8493130207062,Persönliche Daten sollen geheim bleiben.,bleiben,859.2326328992843,None,862.0828027963638,None,874.4334268808365,None,875.8336441516876,876.8335559368134,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_017.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,18,0,18,0,,,,,,,,,Listen to the question and speak out your answer!,878.9001200199127,None,878.8845983028411,880.8839039802551,Nikolaus Kopernikus beschreibt das heliozentrische Weltbild.,beschreibt,880.2837317228317,884.2674350738525,884.6673329114914,None,895.4845109224319,None,896.8845820426941,897.8846480846405,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_018.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,19,0,19,0,,,,,,,,,Listen to the question and speak out your answer!,899.9351360797882,None,899.9189713478088,901.9179620742798,"Er bevorzugt die Farben gelb, orange und rot.",bevorzugt,901.3179247617721,904.4180719852448,904.8180318117141,None,916.5024738550186,None,917.9023389816284,918.9023690223694,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_019.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,20,0,20,0,,,,,,,,,Listen to the question and speak out your answer!,920.9703421592712,None,920.970091176033,922.9691879749298,Der Amazon Kurier hat das Paket geliefert.,geliefert,922.3359008073807,925.1360449790955,925.5527508497238,None,937.536627793312,938.5367250442505,938.9367661476135,939.9368109703064,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_020.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,21,0,21,0,,,,,,,,,Listen to the question and speak out your answer!,942.0034699440002,None,941.987780380249,944.0034611225128,Die Katzen jagen Mäuse.,jagen,943.3701408147812,None,945.5702357530594,None,958.5708987951278,None,959.9712080955505,960.9712901115417,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_021.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,22,0,22,0,,,,,,,,,Listen to the question and speak out your answer!,963.0384020805359,None,963.0222442626953,965.0379729270935,Der Autor beschrieb Sam als eine sehr nette Person.,beschrieb,964.4045427083969,967.5880191326141,968.0047257184982,None,979.6053118944168,980.6053149700165,981.0053179264069,982.0054640769958,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_022.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,23,0,23,0,,,,,,,,,Listen to the question and speak out your answer!,984.0722811222076,None,984.0565162181854,986.0556480884552,"Sie hat Schlafmittel genommen, damit sie gut schlafen kann.",schlafen,985.4556248426437,None,989.4390878915787,None,1000.6564679384231,None,1002.0564839839935,1003.0565600395203,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_023.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,24,0,24,0,,,,,,,,,Listen to the question and speak out your answer!,1005.106673002243,None,1005.0908833026886,1007.0901820659637,"Wenn eine Erkältung hat, kann mann niesen oder husten.",husten,1006.4900639295578,1009.7568891048431,1010.1568887472152,1011.1569440364838,1021.6908498048782,None,1023.0909011363983,1024.0909640789032,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_000_trial_024.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,0,0,0,0,,,,,,,,,,,1027.1243901252747,None,,,,,,,,,,,,,,,,,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,Listen to the question and speak out your answer!,1068.2436830997467,None,1068.228015446663,1070.2435879707336,Die Abgase der Benzinmotoren werden die Luft verschmutzen.,verschmutzen,1069.6268978357316,1073.193745136261,1073.5937469244004,None,1084.8277008771897,None,1086.2278399467468,1087.227746963501,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_000.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,1,0,1,0,,,,,,,,,Listen to the question and speak out your answer!,1089.2779049873352,None,1089.2620702266695,1091.261325120926,"Wir brauchen Bretter, um ein Regal zu bauen.",bauen,1090.6446469068528,None,1093.8613229036332,1094.8781650066376,1105.8618729352952,None,1107.278640985489,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_001.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,2,0,2,0,,,,,,,,,Listen to the question and speak out your answer!,1110.3296720981598,None,1110.3129823684694,1112.3288741111755,"Der Klima Schutz soll verhindern, dass es auf der Erde immer wärmer wird.",verhindern,1111.7121007680894,1115.8624000549316,1116.2457628488542,None,1126.9129848718644,None,1128.3297390937805,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_002.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,3,0,3,0,,,,,,,,,Listen to the question and speak out your answer!,1131.3969440460205,None,1131.380785059929,1133.3966720104218,"Meine Mutter kocht heute Mittag nicht, wir gehen aus zum Essen.",kocht,1132.7799809217454,1136.530177116394,1136.9135349035264,None,1147.9807958841325,None,1149.3975710868835,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_003.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,4,0,4,0,,,,,,,,,Listen to the question and speak out your answer!,1152.4146070480347,None,1152.3985662937166,1154.4145419597626,Der Läufer hat seine Konkurrenten mühelos geschlagen.,geschlagen,1153.797777915001,None,1157.331310772896,None,1168.9819367170335,None,1170.39865899086,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_004.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,5,0,5,0,,,,,,,,,Listen to the question and speak out your answer!,1173.4661350250244,None,1173.4330373287203,1175.4656069278717,Ich möchte einen Tisch für das Abendessen reservieren.,reservieren,1174.8489167928697,1177.9995210170746,1178.3491597414018,None,1190.0497317552567,None,1191.4664659500122,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_005.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,6,0,6,0,,,,,,,,,Listen to the question and speak out your answer!,1194.484274148941,None,1194.4674802303316,1196.4833991527557,Bei dem Gewitter letzte Woche hat der Blitz in ein Boot eingeschlagen.,eingeschlagen,1195.8667829275132,1199.6504440307617,1200.0336187124253,None,1211.067515873909,None,1212.4842319488525,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_006.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,7,0,7,0,,,,,,,,,Listen to the question and speak out your answer!,1215.517718076706,None,1215.501947426796,1217.5178470611572,"Wenn du dich in einer gefährlichen Situation befindest, rufe nach Hilfe.",rufe,1216.901151919365,1221.4180629253387,1221.8014288187028,None,1232.101982855797,None,1233.518837928772,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_007.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,8,0,8,0,,,,,,,,,Listen to the question and speak out your answer!,1236.56889295578,None,1236.5530672550203,1238.568969964981,Die Anlage arbeitet vollautomatisch.,arbeitet,1237.9522857904435,None,1240.8857667684556,None,1253.1531648874284,None,1254.5698659420013,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_008.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,9,0,9,0,,,,,,,,,Listen to the question and speak out your answer!,1257.6370029449463,None,1257.6209271669388,1259.6367440223694,"Ich habe probiert, ihn zu überreden, aber er will nicht uns gehen. ",probiert,1259.0200667619706,1262.7035901546478,1263.086945796013,None,1274.2043147325517,None,1275.621011018753,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_009.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,10,0,10,0,,,,,,,,,Listen to the question and speak out your answer!,1278.70445394516,None,1278.6719990491868,1280.7045481204987,"Die USA gewannen den Zweiten Weltkrieg, nachdem sie mehrere Jahre lang gekämpft hatten.",gewannen,1280.0545227766038,None,1285.8884897470475,None,1295.2720017671586,None,1296.6888451576233,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_010.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,11,0,11,0,,,,,,,,,Listen to the question and speak out your answer!,1299.7563750743866,None,1299.7230043888094,1301.7556800842285,Diesen Irrtum musste er teuer bezahlen.,bezahlen,1301.138897919655,None,1303.9058017969132,None,1316.3403508901597,None,1317.7566349506378,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_011.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,12,0,12,0,,,,,,,,,Listen to the question and speak out your answer!,1320.8734729290009,None,1320.840958285332,1322.873466014862,"Ich hoffe, dass alles gut geht. ",hoffe,1322.2567737340928,None,1324.490241789818,None,1337.4578008890153,1338.4742980003357,1338.8743290901184,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_012.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,13,0,13,0,,,,,,,,,Listen to the question and speak out your answer!,1341.9084689617157,None,1341.8753881931307,1343.907926082611,Nach dem großen Essen war mein Hunger gestillt.,gestillt,1343.291217827797,1345.9080171585083,1346.2913627862931,None,1358.4920478105546,None,1359.9087800979614,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_013.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,14,0,14,0,,,,,,,,,Listen to the question and speak out your answer!,1362.942507982254,None,1362.9264961004258,1364.9423570632935,Halloween wurde schon von den Kelten gefeiert.,gefeiert,1364.32566883564,1367.1768181324005,1367.5591798067094,None,1379.5264857053758,1380.5431880950928,1380.9432139396667,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_014.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,15,0,15,0,,,,,,,,,Listen to the question and speak out your answer!,1384.0102181434631,None,1383.977592277527,1386.0101511478424,Das Volleyballspiel wird in einer Sporthalle ausgetragen.,ausgetragen,1385.3934397935868,None,1389.1937337160111,1390.210363149643,1400.594259762764,None,1402.011090040207,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_015.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,16,0,16,0,,,,,,,,,Listen to the question and speak out your answer!,1405.0460240840912,None,1405.028698039055,1407.0446741580963,"Die Schneiderin änderte das Kleid, weil das Kleid zu groß ist.",änderte,1406.4279308557511,1410.3782529830933,1410.7614908456803,1411.7782061100006,1421.5954978704453,1422.6120960712433,1423.0121109485626,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_016.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
1,0,1,0,1,0,1,0,17,0,17,0,,,,,,,,,Listen to the question and speak out your answer!,1426.0807061195374,None,1426.0631922006608,1428.0790979862213,Er konnte auf alle Fragen des Quiz antworten.,antworten,1427.4623549222947,1430.2126219272614,1430.5958457231523,None,1442.6631279230119,1443.6798839569092,1444.0799069404602,None,./data/Subject_03/Session_00/Exp_data/2020_Jul_03_1339/rec_QA_run_01_block_001_trial_017.wav,03,00,English,A2,True,False,False,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Jul_03_1339,nibs_stage_1,3.2.3,59.98975928601055,
