run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
,,,,,,,,,,,,0,0,0,0,,62.36074709892273,None,62.35070433616639,64.36100316047668,Eine Woche hat sieben Tage.,63.74412393569946,81.34504413604736,65.14418776035309,None,77.9448228597641,None,79.34487915039062,81.34504413604736,./data/Subject_07/Session_00/Exp_data/2020_Jul_17_1714/rec_cali_de_post_trial_000.wav,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
,,,,,,,,,,,,1,0,1,0,,84.37829899787903,None,84.35971314907074,86.36182713508606,Entweder hat mir jemand die Geldtasche gestohlen oder ich habe sie verloren.,85.76178908348083,103.36263799667358,87.16183979511261,None,99.96243674755097,None,101.36252808570862,103.36263799667358,./data/Subject_07/Session_00/Exp_data/2020_Jul_17_1714/rec_cali_de_post_trial_001.wav,,,,07,00,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_17_1714,nibs_stage_1,3.2.3,60.00675277407393,
