run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,66.52023386955261,None,68.55359101295471,None,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",68.55359101295471,None,68.53725345134735,None,94.92163300514221,None,,96.9550108909607,None,96.93865258693695,98.93836307525635,98.33842451572418,None,101.73852260112763,None,103.13878042697907,113.13909006118774,113.53912861347199,None,114.93920087814331,115.93933606147766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,118.97296190261841,None,118.95632560253144,120.95649099349976,120.33969743251801,None,123.73998243808747,None,125.13995153903961,135.14061284065247,135.54048950672149,None,136.94059085845947,137.94061183929443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,140.97444605827332,None,140.97451050281524,142.97421002388,142.3575094461441,None,145.75760252475737,None,147.157755446434,157.15819597244263,157.55852348804473,None,158.95837783813477,159.95843195915222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,162.9917709827423,162.9917709827423,162.97569949626921,164.97521996498108,164.37517554759978,None,167.77525956630706,None,169.17542250156401,179.17606592178345,179.57597143650054,None,180.97596287727356,181.9760799407959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,184.9933979511261,None,184.99307043552398,186.99319696426392,186.37645943164824,None,189.77678759098052,None,191.17672355175017,201.1772439479828,201.5772565126419,None,202.97735404968262,203.97738194465637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,207.01064085960388,207.01064085960388,206.9944506406784,208.99408197402954,208.3940175294876,None,211.79424245357512,None,213.19430048465728,223.19473600387573,223.59494550228118,None,224.99490404129028,225.99495887756348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,229.02852201461792,None,229.0121074438095,231.01188588142395,230.3951936483383,None,233.795286488533,234.79541993141174,235.19543344974517,245.19595503807068,245.5960505723953,None,246.99610900878906,247.9960858821869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,251.0462610721588,None,251.0298395872116,253.02969598770142,252.41317255496978,255.41315603256226,255.81317765712737,256.8133509159088,257.2131705999374,267.21376299858093,267.6137884378433,None,269.01405692100525,270.0144889354706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,273.0640790462494,None,273.0476575613022,275.04750895500183,274.4309056520462,277.43094086647034,277.83117945194243,None,279.23104150295256,289.231595993042,289.6315835237503,None,291.03156900405884,292.03169298171997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,295.08211302757263,None,295.0657575845718,297.0658688545227,296.44878752231597,299.4489269256592,299.84894545078276,None,301.24911959171294,311.24958300590515,311.6496375322342,None,313.0497100353241,314.0497009754181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_17_1608,nibs_stage_1,3.2.3,59.99267667521054,
