run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,0,0,0,0,,132.13386511802673,None,132.12464821338654,134.13394808769226,Er verkauft Herren- und Damenschuhe.,133.51719999313354,151.11815118789673,134.91735889911652,None,147.71797802448273,None,149.1182119846344,151.11815118789673,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_000.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,1,0,1,0,,154.15149116516113,154.15149116516113,154.1503727912903,156.1515350341797,Das Gegenteil von schwarz ist weiß.,155.53474712371826,173.13568902015686,156.9348938703537,None,169.73549296855927,None,171.13565516471863,173.13568902015686,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_001.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,2,0,2,0,,176.16945910453796,None,176.1512799501419,178.15293502807617,Ist der Tisch schon gedeckt?,177.53635096549988,195.1368691921234,178.9362709760666,None,191.73696806430817,None,193.13681602478027,195.1368691921234,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_002.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,3,0,3,0,,198.18740916252136,None,198.16912486553193,200.17075419425964,In der Pause werden kleine Brötchen serviert.,199.55407810211182,217.1547520160675,200.95417597293854,201.95437717437744,213.75456788539887,None,215.15453815460205,217.1547520160675,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_003.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,4,0,4,0,,220.20516896247864,None,220.1869189977646,222.18832898139954,Leni bewegt beim Lesen die Lippen.,221.571622133255,239.1725471019745,222.9717259645462,None,235.772367978096,None,237.17247009277344,239.1725471019745,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_004.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,5,0,5,0,,242.22378611564636,None,242.20475795269013,244.20615410804749,Simon malt riesige Bilder.,243.58944606781006,261.20713210105896,244.98951890468598,None,257.79026701450346,258.8070251941681,259.20704197883606,261.24046301841736,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_005.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,6,0,6,0,,264.240581035614,None,264.22265484333036,266.2407431602478,Lenas Hund Tobi wird immer am Abend gefüttert.,265.6407070159912,283.27489709854126,267.024095082283,None,279.82458498477934,None,281.24142813682556,283.27489709854126,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_006.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,7,0,7,0,,286.2751030921936,None,286.2570808172226,288.2751450538635,Sibylle hat braune Augen und blondes Haar.,287.6751160621643,305.3094379901886,289.0584929227829,None,301.85914089679716,None,303.2758240699768,305.3094379901886,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_007.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,8,0,8,0,,308.3097970485687,None,308.29155280590055,310.3096160888672,"Sie haben das Glück, eine so schöne Frau zu haben.",309.7095720767975,327.3438301086426,311.0930030584335,312.1096980571747,323.89364602565763,None,325.3103141784668,327.3438301086426,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_008.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,9,0,9,0,,330.3442761898041,None,330.3260259866714,332.34410309791565,Schwarzfahren ist ein strafbares Vergehen.,331.74407601356506,349.3783791065216,333.1275079488754,None,345.92813708782194,None,347.3449091911316,349.3783791065216,./data/Subject_01/Session_01/Exp_data/2020_Jul_06_1916/rec_cali_de_post_trial_009.wav,,,,01,01,English,A1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_06_1916,nibs_stage_1,3.2.3,59.968230865244244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.37881898880005,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
