pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,participant,session,First language,German level,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,5.9626781940460205,25.964599132537842,5.9626781940460205,25.964599132537842,5.9625365257263185,25.964599132537842,28.930685997009277,None,35.481709003448486,60.48286819458008,35.481373405456544,38.48252320289612,38.46530706882477,42.46592617034912,50.465905976295474,51.46603798866272,59.465756964683536,60.46606922149658,59.46579718589783,None,./data/Subject_01/Session_01/Exp_data/rec_QA_run_00_block_000_trial_000.wav,01,01,,,2020_Mar_01_1743,nibs_stage_1,3.2.3,60.12502920740772,
,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,64.6829400062561,89.68384909629822,64.66563079357148,67.66625809669495,67.66632492542267,71.66699600219727,79.66679103374481,80.66734004020691,88.66838510036469,None,88.6845211982727,64.6829400062561,./data/Subject_01/Session_01/Exp_data/rec_QA_run_00_block_000_trial_001.wav,01,01,,,2020_Mar_01_1743,nibs_stage_1,3.2.3,60.12502920740772,
,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,93.90223407745361,118.90285420417786,93.90256767272949,96.9182460308075,96.88458306789398,100.88440108299255,108.88518102169037,None,117.88604910373688,118.88610100746155,117.88609409332275,93.90223407745361,./data/Subject_01/Session_01/Exp_data/rec_QA_run_00_block_000_trial_002.wav,01,01,,,2020_Mar_01_1743,nibs_stage_1,3.2.3,60.12502920740772,
