pre_block.thisRepN,pre_block.thisTrialN,pre_block.thisN,pre_block.thisIndex,text_2.started,text_2.stopped,Title.started,Title.stopped,RS_text.started,RS_text.stopped,RS_close.started,RS_close.stopped,Continue.started,Continue.stopped,Recording_2.started,Recording_2.stopped,text.started,text.stopped,say_something_2.started,say_something_2.stopped,filename,Cali_MT.started,Cali_MT.stopped,text_7.started,text_7.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,6.719711065292358,None,6.819737911224365,20.820570945739746,6.819737911224365,20.820570945739746,6.803269958496093,None,20.804259061813354,None,22.80417799949646,None,31.787906885147095,32.78786587715149,32.821067094802856,42.822253942489624,empty.wav,,,,,001,,2019_Dec_28_1956,vvk,3.2.3,59.95417283103554,
,,,,,,,,,,,,,,,,,,,,,32.82120366096497,None,36.805490016937256,42.80559492111206,,,,,,,
