run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_pre_block.thisRepN,QA_pre_block.thisTrialN,QA_pre_block.thisN,QA_pre_block.thisIndex,pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,instruction_text.started,instruction_text.stopped,cont_instruction.started,cont_instruction.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,cont_Cali_de_pre_intro.started,cont_Cali_de_pre_intro.stopped,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,filename,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,cont_de_2.started,cont_de_2.stopped,RS_pre_intro_title.started,RS_pre_intro_title.stopped,RS_pre_intro_text.started,RS_pre_intro_text.stopped,RS_pre_intro_audio_close.started,RS_pre_intro_audio_close.stopped,cont_RS_pre_intro.started,cont_RS_pre_intro.stopped,RS_pre_rec_text.started,RS_pre_rec_text.stopped,cont_RS_pre_rec.started,cont_RS_pre_rec.stopped,QA_pre_intro_title.started,QA_pre_intro_title.stopped,QA_pre_intro_text.started,QA_pre_intro_text.stopped,QA_pre_intro_audio.started,QA_pre_intro_audio.stopped,cont_QA_pre_intro.started,cont_QA_pre_intro.stopped,QA_pre_rec_text.started,QA_pre_rec_text.stopped,QA_pre_rec_beep_hint.started,QA_pre_rec_beep_hint.stopped,QA_pre_rec_question.started,QA_pre_rec_question.stopped,QA_pre_rec_beep_start.started,QA_pre_rec_beep_start.stopped,QA_pre_rec_beep_end.started,QA_pre_rec_beep_end.stopped,QA_pre_rec_break.started,QA_pre_rec_break.stopped,Pause_text.started,Pause_text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,19.661090850830078,None,24.644877195358276,None,24.66143298149109,47.662731885910034,24.66143298149109,47.662731885910034,24.661548376083374,None,47.64608979225159,None,49.912954807281494,69.91638588905334,49.89618396759033,None,59.89673113822937,None,data/rec_cali_de_pre.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2019_Dec_28_2349,vvk,3.2.3,60.00494997803983,
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,data/rec_QA_pre_block_000_trial_000.wav,68.89784097671509,None,69.89915084838867,None,71.54775595664978,85.54903078079224,71.54775595664978,85.54903078079224,71.53127598762512,None,85.53214383125305,None,87.34831595420837,97.35335683822632,97.33261394500732,None,99.09863495826721,131.10107278823853,99.09863495826721,131.10107278823853,99.09882736206055,None,131.0860059261322,None,132.51732087135315,157.51910781860352,132.5012981891632,None,133.10089206695557,None,147.50189304351807,None,,,,,,,001,,2019_Dec_28_2349,vvk,3.2.3,60.00494997803983,
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5039041042328,None,157.50398993492126,None,,,001,,2019_Dec_28_2349,vvk,3.2.3,60.00494997803983,
0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,data/rec_QA_pre_block_000_trial_001.wav,,,,,,,,,,,,,,,,,,,,,,,,,162.61984586715698,187.62212300300598,162.62090921401978,None,163.20430898666382,None,177.60512113571167,178.60347700119019,,,,,,,001,,2019_Dec_28_2349,vvk,3.2.3,60.00494997803983,
0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.60543417930603,187.6039469242096,187.6039469242096,None,,,001,,2019_Dec_28_2349,vvk,3.2.3,60.00494997803983,
0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,data/rec_QA_pre_block_000_trial_002.wav,,,,,,,,,,,,,,,,,,,,,,,,,192.6208758354187,217.62369394302368,192.62090611457825,None,193.2042350769043,None,207.60525608062744,None,,,,,,,001,,2019_Dec_28_2349,vvk,3.2.3,60.00494997803983,
0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.60555911064148,None,217.60565781593323,None,,,001,,2019_Dec_28_2349,vvk,3.2.3,60.00494997803983,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.60736298561096,None,001,,2019_Dec_28_2349,vvk,3.2.3,60.00494997803983,
