instruction_text.started,instruction_text.stopped,cont_instruction.started,cont_instruction.stopped,RS_pre_intro_title.started,RS_pre_intro_title.stopped,RS_pre_intro_text.started,RS_pre_intro_text.stopped,RS_pre_intro_audio_close.started,RS_pre_intro_audio_close.stopped,cont_RS_pre_intro.started,cont_RS_pre_intro.stopped,RS_pre_rec_text.started,RS_pre_rec_text.stopped,cont_RS_pre_rec.started,cont_RS_pre_rec.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,cont_Cali_de_pre_intro.started,cont_Cali_de_pre_intro.stopped,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,filename,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,cont_de_2.started,cont_de_2.stopped,text_6.started,text_6.stopped,session,participant,date,expName,psychopyVersion,frameRate,
6.856688976287842,None,11.840479850769043,None,15.390592813491821,29.40806484222412,15.390592813491821,29.40806484222412,15.39077615737915,None,29.374790906906128,None,30.441337823867798,40.45863080024719,40.425442934036255,None,42.82576394081116,65.84354186058044,42.82576394081116,65.84354186058044,42.808871030807495,None,65.8098828792572,None,69.96040201187134,89.99475693702698,69.94363403320312,None,79.9276225566864,None,data/rec_cali_de_pre.wav,,,,,,,001,,2019_Dec_28_2204,vvk,3.2.3,60.04893475985746,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.92809748649597,None,89.94462299346924,None,92.66313982009888,None,,,,,,,
