artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,instruction_text.text,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.text,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,,,,,,,,,,,,,,,,,,286.45396399497986,None,286.4410896778107,288.4540801048279,287.82076172828675,None,291.2209005832672,None,292.6212597370148,302.6214780807495,303.0215156555176,None,304.4216339588165,305.4218239784241,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
11,0,11,0,,,,,,,,,,,,,,,,,,,,308.48814702033997,None,308.4757033348084,310.4887340068817,309.8716645717621,None,313.2887115955353,314.28901410102844,314.67211871147157,324.6726219654083,325.0726676464081,326.0726070404053,326.4726309776306,327.47279500961304,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
12,0,12,0,,,,,,,,,,,,,,,,,,,,330.5062680244446,None,330.49351172447206,332.50648307800293,331.8730345249176,334.8731679916382,335.27320461273194,336.27325892448425,336.6733186721802,346.6737971305847,347.0738497257233,348.07386803627014,348.4740979671478,349.4738681316376,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
13,0,13,0,,,,,,,,,,,,,,,,,,,,352.54061102867126,None,352.5113525867462,354.52435302734375,353.90755467414857,None,357.30774455070497,None,358.7078176021576,368.7083010673523,369.10825567245485,None,370.50880002975464,371.5083439350128,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
14,0,14,0,,,,,,,,,,,,,,,,,,,,374.5586619377136,None,374.52892112731934,376.5584900379181,375.94180755615236,None,379.34200768470765,None,380.74211673736573,390.75924491882324,391.14276366233827,None,392.5593490600586,393.5927309989929,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.6096920967102,None,"  - Task: Read out the displayed German sentence   
  - Melodious beep sound: Trial start              
  - Beep sound with increasing pitch: Rec. start   
  - Beep sound with decreasing pitch: Rec. finish  
",397.6096920967102,None,397.58207874298097,None,426.9945149421692,None,,429.54460406303406,None,429.5319247722626,431.57809495925903,Können Sie mir auf Hundert Euro herausgeben?,430.94480895996094,448.5791370868683,432.3282566547394,None,445.12883763313295,None,446.54555106163025,448.5791370868683,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_000.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.57946491241455,None,451.56637053489686,453.6125330924988,Leni bewegt beim Lesen die Lippen.,452.97924399375916,470.6135370731354,454.3626795291901,None,467.1633306026459,None,468.5800631046295,470.6135370731354,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_001.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.6146309375763,None,473.6009057044983,475.64713406562805,Der Gipfel von Everset ist der höchste der Welt.,475.01380610466003,492.6313829421997,476.3972037315369,None,489.2145746231079,None,490.59797501564026,492.6313829421997,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_002.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.63225197792053,None,495.61877660751344,497.6649839878082,Großbritanien tritt aus der EU aus.,497.0316319465637,514.6659729480743,498.4150677204132,None,511.215682554245,None,512.6324660778046,514.6659729480743,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_003.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.6669039726257,None,517.6532767295837,519.6996920108795,"Ein Bauer hält auf seinem Tiere wie Kühe, Hühner oder Schweine.",519.0661430358887,536.700453042984,520.4495995521545,None,533.2503045082092,None,534.6669909954071,536.700453042984,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_004.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.7009451389313,None,539.6879215717315,541.7340281009674,Die Ärztin hat Andrea ein Rezept ausgestellt.,541.100781917572,558.734964132309,542.4842546463012,543.5007901191711,555.2848215579986,None,556.7015790939331,558.734964132309,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_005.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.7356550693512,None,561.7223465919494,563.7684841156006,Im Frühling besuchen viele Touristen unserer Hauptstadt.,563.1351981163025,580.7695419788361,564.5186555862426,None,577.3193526744842,None,578.7360479831696,580.7695419788361,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_006.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.7863199710846,None,583.7568786621093,585.7864320278168,Durch die Klimaveränderung steigen die Temperaturen auf der Erde.,585.1864049434662,602.8206911087036,586.5698326110839,587.5865240097046,599.370523738861,None,600.7872591018677,602.8206911087036,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_007.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.7881009578705,None,605.7748666286468,607.8209750652313,Jede Münze hat zwei Seiten.,607.1877081394196,624.8219299316406,608.5711715698242,None,621.3716986656189,None,622.7884590625763,624.8219299316406,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_008.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.8222069740295,None,627.809283542633,629.8554990291595,Ist der Tisch schon gedeckt?,629.2221291065216,646.8564190864563,630.605570602417,None,643.4064326763153,644.4229719638824,644.8229880332947,646.8564190864563,./data/Subject_05/Session_02/Exp_data/2020_Aug_17_1044/rec_cali_de_pre_trial_009.wav,05,02,Norwegian,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_17_1044,nibs_stage_1,3.2.3,60.037674703555055,
