run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,53.837180852890015,None,55.87036991119385,None,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",55.87036991119385,None,55.85141942501068,None,82.23843002319336,None,,84.27187395095825,None,84.25266859531402,86.25531792640686,85.65520045757293,None,89.05535457134246,None,90.45552060604095,100.45608282089233,100.85599062442779,None,102.25617504119873,103.25623297691345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,106.28977799415588,None,106.27043054103851,108.27307295799255,107.65642545223236,None,111.05660746097564,None,112.45678446292877,122.45725202560425,122.85722348690032,None,124.25735187530518,125.25736093521118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,128.30757784843445,None,128.28870151042938,130.29093384742737,129.67415044307708,None,133.07434961795806,None,134.47449157238006,144.47505593299866,144.87505242824554,145.87513184547424,146.27528500556946,147.2751829624176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,150.32547402381897,None,150.30616543293,152.30880403518677,151.69205543994903,None,155.09223554134368,None,156.49231050014495,166.49288296699524,166.89286849498748,167.89296698570251,168.29297590255737,169.29295682907104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,172.34326791763306,None,172.32398340702056,174.3266999721527,173.71010563373565,None,177.1102754831314,None,178.51017854213714,188.51097202301025,188.9276115655899,None,190.32754802703857,191.3277130126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,194.3612699508667,None,194.34200451374053,196.3611090183258,195.7443976163864,None,199.14454243183135,200.16130781173706,200.5447375535965,210.56190586090088,210.94514462947845,211.96188187599182,212.36191582679749,213.39520597457886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,216.39600086212158,None,216.3763854265213,218.3955500125885,217.7787985563278,None,221.17901561260223,222.19574093818665,222.5790586233139,232.59625387191772,232.97959444522857,None,234.39642190933228,235.42985796928406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,238.43005394935608,None,238.4106735944748,240.42996191978455,239.81327555179595,242.83011198043823,243.21344563961028,None,244.6135325193405,254.63071584701538,255.01404354572296,None,256.4307839870453,257.4642038345337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,260.46515798568726,None,260.44515845775607,262.46444392204285,261.8477484941483,264.86457896232605,265.24788949489596,None,266.6479556322098,276.66517090797424,277.04849860668185,278.0653610229492,278.4652588367462,279.498605966568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,282.4997639656067,None,282.4796163797379,284.49889183044434,283.88215944767,286.89901304244995,287.28233263492587,None,288.68251345157626,298.6996338367462,299.08294055461886,None,300.4997079372406,301.5330948829651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,02,Norwegian,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_17_1218,nibs_stage_1,3.2.3,60.00022888270905,
