run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
,,,,,,,,,,,,0,0,0,0,,87.760910987854,None,87.7394362449646,89.7439501285553,Der frühe Vogel fängt den Wurm.,89.127268075943,106.72802209854126,90.52734336853027,None,103.32779536247253,None,104.72782611846924,106.72802209854126,./data/Subject_07/Session_02/Exp_data/2020_Jul_22_1151/rec_cali_de_post_trial_000.wav,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
,,,,,,,,,,,,1,0,1,0,,109.77827501296997,None,109.76369795799255,111.77819800376892,Die Ärztin hat Andrea ein Rezept ausgestellt.,111.14492511749268,128.74573707580566,112.5448664188385,None,125.34569940567016,None,126.74563717842102,128.74573707580566,./data/Subject_07/Session_02/Exp_data/2020_Jul_22_1151/rec_cali_de_post_trial_001.wav,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
,,,,,,,,,,,,2,0,2,0,,131.7959599494934,None,131.7814260482788,133.7960021495819,Einige NGOs schützen die Rechte der Menschen.,133.1626009941101,150.76345801353455,134.56282529830932,None,147.36336741447448,None,148.7634379863739,150.76345801353455,./data/Subject_07/Session_02/Exp_data/2020_Jul_22_1151/rec_cali_de_post_trial_002.wav,,,,07,02,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_22_1151,nibs_stage_1,3.2.3,59.97363296051521,
