pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_intro_cont.started,RS_intro_cont.stopped,RS_rec_text.started,RS_rec_text.stopped,RS_rec_cont.started,RS_rec_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,participant,session,First language,German level,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,7.531447172164917,None,12.516521215438843,None,17.2332501411438,40.23456001281738,17.2332501411438,40.23456001281738,17.232160902023317,None,40.616836071014404,None,41.9671311378479,None,41.95003685951233,43.96648621559143,44.33387613296509,58.33544301986694,58.73441872596741,59.750662088394165,68.53501687049865,69.55143117904663,69.93522715568542,71.9362781047821,./data/Subject_01/Session_01/Exp_data/rec_cali_de_pre_trial_000.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,,,2020_Mar_03_1459,nibs_stage_1,3.2.3,60.06768223434436,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,./data/Subject_01/Session_01/Exp_data/rec_QA_run_00_block_000_trial_000.wav,101.75345206260681,115.77209210395813,101.75345206260681,115.77209210395813,101.73667774200439,None,116.15424919128418,None,118.45438718795776,128.47115516662598,130.25492119789124,None,132.60511708259583,164.60780906677246,132.60511708259583,164.60780906677246,132.58778581619262,None,164.98989415168762,None,168.323655128479,None,168.30635485649108,170.3403160572052,170.7235327720642,176.3568971157074,185.1076277256012,186.1242561340332,194.90810475349426,195.92461109161377,196.32493209838867,None,01,01,,,2020_Mar_03_1459,nibs_stage_1,3.2.3,60.06768223434436,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,,,2020_Mar_03_1459,nibs_stage_1,3.2.3,60.06768223434436,
,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,./data/Subject_01/Session_01/Exp_data/rec_QA_run_00_block_001_trial_000.wav,,,,,,,,,,,,,,,,,,,,,198.34190917015076,None,198.30794677734374,200.34203600883484,200.72497687339782,206.3766450881958,215.1261628627777,216.14255714416504,224.92651090621948,225.94308614730835,226.3427062034607,None,01,01,,,2020_Mar_03_1459,nibs_stage_1,3.2.3,60.06768223434436,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,,,2020_Mar_03_1459,nibs_stage_1,3.2.3,60.06768223434436,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,,,2020_Mar_03_1459,nibs_stage_1,3.2.3,60.06768223434436,
