pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_intro_cont.started,RS_intro_cont.stopped,RS_rec_text.started,RS_rec_text.stopped,RS_rec_cont.started,RS_rec_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,participant,session,First language,German level,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,13.959752082824707,None,18.9443519115448,None,20.79456400871277,43.79563093185425,20.79456400871277,43.79563093185425,20.79465217590332,None,44.16267704963684,None,45.445817947387695,None,45.44632000923157,47.44613289833069,47.82917404174805,61.82990598678589,62.23019499778748,63.22999095916748,72.03070921897888,73.04632091522217,73.43052697181702,75.43065309524536,./data/Subject_01/Session_01/Exp_data/rec_cali_de_pre_trial_000.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,,,2020_Mar_03_1114,nibs_stage_1,3.2.3,59.967887907924364,
,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,./data/Subject_01/Session_01/Exp_data/rec_QA_run_00_block_000_trial_000.wav,103.9655020236969,117.98198699951172,103.9655020236969,117.98198699951172,103.96482319831848,None,118.38218593597412,None,120.23365807533264,130.26598191261292,130.63301706314087,None,133.71746110916138,165.75115704536438,133.71746110916138,165.75115704536438,133.68514528274534,None,166.1345019340515,None,167.93623304367065,None,167.90483198165893,169.93471002578735,170.31823105812072,None,184.7191111564636,185.7355101108551,194.51951403617858,195.5360119342804,195.936026096344,None,01,01,,,2020_Mar_03_1114,nibs_stage_1,3.2.3,59.967887907924364,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,,,2020_Mar_03_1114,nibs_stage_1,3.2.3,59.967887907924364,
,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,./data/Subject_01/Session_01/Exp_data/rec_QA_run_00_block_001_trial_000.wav,,,,,,,,,,,,,,,,,,,,,198.037535905838,None,198.0075865268707,200.0364670753479,200.4198131084442,None,214.820609998703,215.83704090118408,224.62108607292174,225.63759398460388,226.0376260280609,None,01,01,,,2020_Mar_03_1114,nibs_stage_1,3.2.3,59.967887907924364,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,,,2020_Mar_03_1114,nibs_stage_1,3.2.3,59.967887907924364,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,01,,,2020_Mar_03_1114,nibs_stage_1,3.2.3,59.967887907924364,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0391809940338,242.07179188728333,228.0391809940338,242.07179188728333,228.0090456485748,None,242.45513105392456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
