pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,date,expName,psychopyVersion,frameRate,
0,0,0,0,6.1301469802856445,None,11.115982055664062,None,11.715769052505493,31.716778993606567,11.715769052505493,31.716778993606567,11.714936447143554,31.716778993606567,34.68363690376282,None,42.15071511268616,None,42.15064449310303,None,42.7341730594635,57.13396406173706,60.13488931655884,None,69.13536639213562,None,70.13546204566956,72.13554811477661,./data/Subject_01/Session_01/Exp_data/rec_cali_de_pre__trial_000.wav,01,01,,,2020_Feb_27_1924,nibs_stage_1,3.2.3,59.99267667521054,
1,0,1,0,,,,,,,,,,,,,72.15260601043701,None,72.15220351219178,None,72.73574900627136,87.13632011413574,90.13646240234375,91.13653206825256,99.13705129623413,None,100.13698697090149,102.13705611228943,./data/Subject_01/Session_01/Exp_data/rec_cali_de_pre__trial_001.wav,01,01,,,2020_Feb_27_1924,nibs_stage_1,3.2.3,59.99267667521054,
