run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_cont.started,Cali_de_pre_rec_cont.stopped,filename,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio_close.started,RS_intro_audio_close.stopped,RS_intro_cont.started,RS_intro_cont.stopped,participant,session,First language,German level,date,expName,psychopyVersion,frameRate,
,,,,6.67834210395813,None,11.661319017410278,None,12.361330032348633,35.362958908081055,12.361330032348633,35.362958908081055,12.344682598114014,None,35.34784698486328,None,36.18246293067932,56.21412706375122,36.179005765914916,None,46.16487565040588,None,55.16669979095459,None,56.180826902389526,None,data/rec_cali_de_pre.wav,,,,,,,,,001,001,,,2020_Jan_02_1255,nibs_stage_1,3.2.3,60.01430852616458,
,,,,,,,,,,,,,,,,,,,,,,,,,,,57.515666007995605,71.54826092720032,57.515666007995605,71.54826092720032,57.498682498931885,None,71.5151309967041,None,,,,,,,,,
