run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_cont.started,Cali_de_pre_rec_cont.stopped,filename,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio_close.started,RS_intro_audio_close.stopped,RS_intro_cont.started,RS_intro_cont.stopped,RS_rec_text.started,RS_rec_text.stopped,RS_rec_cont.started,RS_rec_cont.stopped,participant,session,First language,German level,date,expName,psychopyVersion,frameRate,
,,,,5.171616077423096,None,10.154771089553833,None,11.05453896522522,34.055973052978516,11.05453896522522,34.055973052978516,11.054744529724122,None,34.04127311706543,None,36.22296595573425,56.24356508255005,36.20598771572113,None,46.20658376216888,None,55.20707371234894,56.21014404296875,56.21014404296875,None,data/rec_cali_de_pre.wav,,,,,,,,,,,,,001,001,,,2020_Jan_02_1228,nibs_stage_1,3.2.3,59.99876978535615,
,,,,,,,,,,,,,,,,,,,,,,,,,,,59.32389497756958,73.34433007240295,59.32389497756958,73.34433007240295,59.32553069591522,None,73.31107807159424,None,74.65827989578247,84.67838597297668,84.64509010314941,None,,,,,,,,,
