run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,0,0,0,0,,62.90613007545471,None,62.894554018974304,64.90624713897705,Simon malt riesige Bilder.,64.28955507278442,81.89048600196838,65.68962585926056,None,78.49029386043549,None,79.89037203788757,81.89048600196838,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_000.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,1,0,1,0,,84.92408013343811,None,84.90672671794891,86.9074079990387,Lisa kann schon mit großen Zahlen rechnen.,86.30737900733948,103.90836501121521,87.70745170116425,None,100.50805079936981,None,101.90818500518799,103.90836501121521,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_001.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,2,0,2,0,,106.94186806678772,None,106.92452681064606,108.92520809173584,"In Europa gibt es vier Jahrezeiten, am Zentralafrika nur eine.",108.32520604133606,125.92656517028809,109.72516882419586,None,122.52618277072906,None,123.92625308036804,125.92656517028809,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_002.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,3,0,3,0,,128.95987606048584,None,128.94258773326874,130.94325399398804,Hier fehlen aber noch ein paar Cent.,130.34316897392273,147.94408798217773,131.74339091777802,132.74336409568787,144.54414689540863,None,145.9440619945526,147.94408798217773,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_003.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,4,0,4,0,,150.97765517234802,None,150.9604068994522,152.96108508110046,Berlin ist die Hauptstadt von Deutschland.,152.344318151474,169.94532108306885,153.7611368894577,154.76135110855103,166.54513776302338,None,167.94523119926453,169.94532108306885,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_004.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,5,0,5,0,,172.99531817436218,None,172.97857773303986,174.9789321422577,Felix muss schon um sechs Uhr früh aufstehen.,174.3791241645813,191.9798481464386,175.7789558172226,None,188.57961785793304,189.57968306541443,189.97987604141235,191.9798481464386,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_005.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,6,0,6,0,,195.0133261680603,None,194.9962478876114,196.99734020233154,Im Herbst fallen die Blätter von den Bäumen.,196.396733045578,213.99763202667236,197.79668080806732,None,210.59753382205963,None,211.99754405021667,213.99763202667236,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_006.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,7,0,7,0,,217.03112411499023,None,217.0138908624649,219.0145571231842,In der Pause werden kleine Brötchen serviert.,218.3978521823883,235.99878311157227,219.7978857755661,None,232.59861481189728,None,233.99869108200073,235.99878311157227,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_007.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,8,0,8,0,,239.04893112182617,None,239.03194272518158,241.03208017349243,Halloween wurde schon von den Kelten gefeiert.,240.43204307556152,258.0333070755005,241.83209669589996,242.8323621749878,254.63347780704498,255.6331341266632,256.03315806388855,258.0333070755005,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_008.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,9,0,9,0,,261.06662917137146,None,261.0495249032974,263.0500030517578,"Ich glaube, es geht um eine Puppe.",262.43331003189087,280.0341200828552,263.83336079120636,None,276.63393580913544,277.63408613204956,278.0340909957886,280.0341200828552,./data/Subject_10/Session_00/Exp_data/2020_Aug_03_1335/rec_cali_de_post_trial_009.wav,,,,10,00,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_03_1335,nibs_stage_1,3.2.3,59.964201364465566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0847370624542,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
