run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,136.84585285186768,None,138.88012099266052,None,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",138.88012099266052,None,138.8630686044693,None,165.26418590545654,None,,167.29805898666382,None,167.29807286262513,169.2976357936859,168.68097999095917,None,172.08115413188935,173.0813488960266,173.48125507831574,183.4817328453064,183.88173201084138,None,185.2817850112915,186.28189301490784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,189.31513786315918,189.31513786315918,189.2991185426712,191.2986238002777,190.69853808879853,None,194.09871819019318,195.09878301620483,195.49898507595063,205.49939393997192,205.8994660615921,None,207.2994089126587,208.29952383041382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,211.3331549167633,None,211.3169145822525,213.31660795211792,212.69990112781525,None,216.10009815692902,217.10031700134277,217.5001831293106,227.50071501731873,227.90073611736298,None,229.30072498321533,230.3008189201355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,233.35113096237183,None,233.33495857715607,235.33458399772644,234.71774318218232,None,238.11791112422944,None,239.51798202991486,249.51848196983337,249.91857912540436,None,251.3187758922577,252.3186318874359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,255.3688099384308,None,255.35258271694184,257.35222601890564,256.73544814586637,None,260.1357300519943,261.135773897171,261.5358171701431,271.5363528728485,271.9363410711288,272.9363079071045,273.33638191223145,274.33646178245544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,277.3866608142853,None,277.3705935716629,279.37084698677063,278.75341107845304,None,282.15358712673185,283.1535840034485,283.55361821651456,293.554123878479,293.9541621446609,None,295.3541579246521,296.354327917099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,299.40464901924133,None,299.3882365465164,301.38787293434143,300.77118303775785,None,304.17171504497526,305.1714630126953,305.57142903804777,315.5719459056854,315.9720130205154,None,317.3721640110016,318.37203788757324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,321.42204999923706,None,321.40605356693266,323.40548396110535,322.78869607448576,325.78885293006897,326.1888799905777,None,327.5891402006149,337.5900559425354,337.9895961523056,None,339.3896789550781,340.38970398902893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,343.43992495536804,None,343.4236667394638,345.4233088493347,344.8066179990768,347.8067719936371,348.20678117275236,349.2068338394165,349.6068790197372,359.6073999404907,360.0074270009994,None,361.40750789642334,362.4075679779053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,365.4578700065613,None,365.441477560997,367.44120383262634,366.8244350194931,369.82460498809814,370.22513606548307,371.2246718406677,371.6247132062912,381.6252238750458,382.02524306774137,None,383.4258999824524,384.42527985572815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_04_1622,nibs_stage_1,3.2.3,59.97860717860718,
