run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,0,0,0,0,10,0,10,0,,,,,,,,,Listen to the question and speak out your answer!,674.1638538837433,None,674.1459528923034,676.1471099853516,Mama hat einen Kuchen gebacken.,gebacken,675.5304984092712,677.4973938465118,677.89729347229,678.8973429203033,690.7318793773651,None,692.1313829421997,693.1313619613647,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_010.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,11,0,11,0,,,,,,,,,Listen to the question and speak out your answer!,695.1981630325317,None,695.1803513050079,697.1818399429321,Bienen liefern Honig.,liefern,696.5651175022125,698.1985859870911,698.5989715099334,None,711.7826823234558,712.7824909687042,713.1825859546661,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_011.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,12,0,12,0,,,,,,,,,Listen to the question and speak out your answer!,716.2495918273926,None,716.2314028263091,718.2494268417358,Viele Tiere leben in Afrika.,leben,717.6327694892883,None,720.3662334918976,None,732.8335243701935,None,734.250303030014,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_012.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,13,0,13,0,,,,,,,,,Listen to the question and speak out your answer!,737.3174338340759,None,737.2991988182067,739.3172039985657,Um Mitternacht schließt das Lokal.,schließt,738.7004884719848,None,741.200621509552,None,753.9013644695282,None,755.318060874939,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_013.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,14,0,14,0,,,,,,,,,Listen to the question and speak out your answer!,758.385351896286,None,758.3669628620147,760.3849849700928,Ein Fußball Team besteht aus zehn Spielern und einem Tormann.,besteht,759.7683664798736,763.6184799671173,764.0018183231354,None,774.969075345993,None,776.385824918747,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_014.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,15,0,15,0,,,,,,,,,Listen to the question and speak out your answer!,779.4196498394012,None,779.4014389038085,781.4194478988647,"Wie schmeckt Iris die Melone, die ich im Geschäft gekauft habe?",schmeckt,780.8027924537658,None,785.0696014404297,None,796.0035134792328,None,797.4203588962555,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_015.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,16,0,16,0,,,,,,,,,Listen to the question and speak out your answer!,800.4877409934998,None,800.4525344848632,802.4871959686279,Ihre Freundlichkeit gab mir ein Gefühl von Sicherheit.,gab,801.8704065322876,None,805.4706624984741,806.4874188899994,817.0712863445282,818.0880529880524,818.4880650043488,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_016.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,17,0,17,0,,,,,,,,,Listen to the question and speak out your answer!,821.5218060016632,None,821.5036139011382,823.5215709209442,Kann man gekeimte Kartoffeln noch essen?,essen,822.90501537323,None,825.5384065151214,None,838.1057855129242,None,839.5224618911743,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_017.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,18,0,18,0,,,,,,,,,Listen to the question and speak out your answer!,842.589959859848,None,842.5714687824249,844.5893259048462,"Nachdem er nach dem Flugzeugunglück gerettet wurde, hat er an Gott geglaubt.",geglaubt,843.9727324485779,None,848.7729584217071,None,859.1735214233398,None,860.5905430316925,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_018.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,19,0,19,0,,,,,,,,,Listen to the question and speak out your answer!,863.6743009090424,None,863.6394159317016,865.6738479137421,Bitte waschen Sie Ihre Hände mit Seife.,waschen,865.0571364402771,867.5740480422974,867.9239565372467,868.940691947937,880.2579294681549,None,881.6749949455261,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_019.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,20,0,20,0,,,,,,,,,Listen to the question and speak out your answer!,884.7100439071655,None,884.6902868270873,886.7081959247589,Das Handbuch liefert eine Beschreibung des Geräts.,liefert,886.0915733814239,889.0751240253448,889.4585453510284,None,901.2924033641815,None,902.7091360092163,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_020.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,21,0,21,0,,,,,,,,,Listen to the question and speak out your answer!,905.7763910293579,None,905.7580728054046,907.7761828899384,Ein junges Ehepaar ist gerade in das neue Haus neben unserem eingezogen.,eingezogen,907.1593655586242,911.7099888324738,912.0930553913116,None,922.360170507431,None,923.7770249843597,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_021.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,22,0,22,0,,,,,,,,,Listen to the question and speak out your answer!,926.8609449863434,None,926.8258208751678,928.8605020046234,"Ich heiße Tibor, wie ist dein Name?",heiße,928.2104794025421,930.627249956131,931.010636472702,None,943.4113644599914,None,944.8280448913574,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_022.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,23,0,23,0,,,,,,,,,Listen to the question and speak out your answer!,947.8951978683472,None,947.876953792572,949.8949489593506,Viele Zettel sind an der Wand gehängt.,gehängt,949.2782224655151,None,951.8450633525848,None,964.4791664123535,None,965.8958120346069,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_023.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,24,0,24,0,,,,,,,,,Listen to the question and speak out your answer!,968.9639759063721,None,968.9447278499603,970.9627258777618,"Im Sommer brauchen wir ein Moskitonetz, damit wir nicht gestochen werden.",brauchen,970.3460244178772,974.5962479114532,974.9796835422516,None,985.5468193531036,None,986.9635338783264,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_000_trial_024.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,0,0,0,0,,,,,,,,,,,991.0137100219727,None,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,0,0,0,0,,,,,,,,,Listen to the question and speak out your answer!,1006.4830968379974,None,1006.4627026081085,1008.4812889099121,Der Donau fließt ins Schwarze Meer.,fließt,1007.8646935462951,None,1010.5647953987121,None,1023.065435552597,1024.0821869373322,1024.4825010299683,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_000.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,1,0,1,0,,,,,,,,,Listen to the question and speak out your answer!,1027.5173399448395,None,1027.4977929115296,1029.5157799720764,Der Unterricht dauert meistens bis um dreizehn Uhr.,dauert,1028.866106414795,1031.9159269332886,1032.2992593288423,None,1044.0665654182435,None,1045.48331284523,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_001.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,2,0,2,0,,,,,,,,,Listen to the question and speak out your answer!,1048.551612854004,None,1048.5322308063508,1050.5502438545227,Der Autohändler hat auf der Messe zehn Sportwagen eingekauft.,eingekauft,1049.93360247612,1053.7171168327332,1054.1004284858705,1055.1171460151672,1065.134344482422,1066.151065826416,1066.551085948944,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_002.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,3,0,3,0,,,,,,,,,Listen to the question and speak out your answer!,1069.5862829685211,None,1069.5666830062867,1071.5846769809723,Ihre Kleider riechen nach Rauch.,riechen,1070.9346233844758,1073.1181218624115,1073.5014363765717,None,1086.135422372818,1087.1523020267487,1087.5522129535675,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_003.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,4,0,4,0,,,,,,,,,Listen to the question and speak out your answer!,1090.6038749217987,None,1090.5845053672792,1092.6024429798126,Josi hat letzte Nacht nur wenig Schlaf gefunden.,gefunden,1091.9525114536286,1094.9694030284882,1095.3859445095063,None,1107.1532184123994,None,1108.5699570178986,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_004.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,5,0,5,0,,,,,,,,,Listen to the question and speak out your answer!,1111.636906862259,None,1111.602200317383,1113.6368849277496,Ich gehe gerne alles in dem Geschäft um die Ecke einkaufen.,einkaufen,1113.0201624870301,1116.4707679748535,1116.8537193775178,None,1128.1876694202424,None,1129.604397058487,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_005.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,6,0,6,0,,,,,,,,,Listen to the question and speak out your answer!,1132.6712119579315,None,1132.6366923332216,1134.6713218688965,Aus Fehlern kann man lernen.,lernen,1134.054616355896,None,1136.1881305217744,None,1149.255857372284,1150.2722458839417,1150.6721868515015,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_006.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,7,0,7,0,,,,,,,,,Listen to the question and speak out your answer!,1153.6896378993988,None,1153.6545638084413,1155.6891000270844,"Der Arzt hat gesagt, ich sähe völlig gesund aus.",gesagt,1155.0390564441682,None,1158.5392254829408,None,1170.239858531952,1171.2566108703613,1171.6566128730774,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_007.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,8,0,8,0,,,,,,,,,Listen to the question and speak out your answer!,1174.7234380245209,None,1174.7055809020997,1176.723520040512,Das Auge ermöglicht Tieren das Sehen.,ermöglicht,1176.1068204879762,None,1178.8736063480378,None,1191.3081614017487,None,1192.7245349884033,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_008.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,9,0,9,0,,,,,,,,,Listen to the question and speak out your answer!,1195.7428679466248,None,1195.7235124588015,1197.7412419319153,Bei der Bewerbung müssen Sie Ihre Motivation begründen.,begründen,1197.1246124744416,None,1200.7581185340882,None,1212.325399541855,None,1213.7421350479126,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_009.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,10,0,10,0,,,,,,,,,Listen to the question and speak out your answer!,1216.8090560436249,None,1216.7744093418123,1218.809075832367,"Der Arzt wollte ihm verwehren, seinen Vater zu besuchen.",besuchen,1218.1590334415437,None,1222.1259085178376,None,1233.3598383903504,None,1234.7766020298004,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_010.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,11,0,11,0,,,,,,,,,Listen to the question and speak out your answer!,1237.8439779281616,None,1237.808922338486,1239.8435108661652,"Das verstehe ich nicht, was meinst du damit?",meinst,1239.1934613227845,1241.8769500255585,1242.2936183452607,None,1254.3942793846131,None,1255.8110270500183,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_011.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,12,0,12,0,,,,,,,,,Listen to the question and speak out your answer!,1258.8617658615112,None,1258.843396472931,1260.86128282547,Wir freuen uns sehr über Ihren Besuch.,freuen,1260.24459233284,None,1263.011386537552,None,1275.445711517334,None,1276.8621139526367,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_012.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,13,0,13,0,,,,,,,,,Listen to the question and speak out your answer!,1279.9290368556976,None,1279.8943753719332,1281.9290528297424,"Hiermit wird bestätigt, dass Frau Müller das Praktikum bei uns absolviert hat.",bestätigt,1281.2790214061738,1285.862510919571,1286.2459424972535,None,1296.4798144340516,None,1297.8966188430786,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_013.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,14,0,14,0,,,,,,,,,Listen to the question and speak out your answer!,1300.9488110542297,None,1300.928868341446,1302.9468100070953,Wir sollen unsere Hände täglich aus Hygiene waschen.,waschen,1302.3302644729615,1305.6468758583069,1306.0303033828736,None,1317.5309154033662,None,1318.9476628303528,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_014.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,15,0,15,0,,,,,,,,,Listen to the question and speak out your answer!,1322.0146079063416,None,1321.9965919971467,1324.0145900249481,Ich bin von New York nach München geflogen.,geflogen,1323.397888326645,None,1326.2980343341828,None,1338.5986973285676,1339.6154160499573,1340.0155420303345,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_015.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,16,0,16,0,,,,,,,,,Listen to the question and speak out your answer!,1343.0498259067535,None,1343.0311038017273,1345.049017906189,Meine dicke Katze muss abnehmen.,abnehmen,1344.4325944423676,None,1346.7657925128938,None,1359.6331273555757,None,1361.0498859882355,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_016.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
3,0,3,0,1,0,1,0,17,0,17,0,,,,,,,,,Listen to the question and speak out your answer!,1364.117262840271,None,1364.0821493148806,1366.1167929172516,Er verwendet einen Bleistift auf der Wand zu malen.,malen,1365.4667245388032,1368.483608007431,1368.90031042099,1369.917014837265,1380.6677295207978,1381.6842908859253,1382.0843169689178,None,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1656/rec_QA_run_03_block_001_trial_017.wav,04,00,Norwegian,B1,True,False,False,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_04_1656,nibs_stage_1,3.2.3,60.01645539372034,
