run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,0,0,0,0,,74.10008406639099,None,74.09606652259828,76.10012221336365,Kennst du die Zyklen des Mondes?,75.48344922065735,93.08460521697998,76.88382906913758,None,89.68439311981201,None,91.08434915542603,93.08460521697998,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_000.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,1,0,1,0,,96.11780405044556,96.11780405044556,96.11788048744202,98.11818718910217,"Wo Rauch ist, ist auch Feuer.",97.50155210494995,115.10242199897766,98.90161199569702,None,111.70218009948731,None,113.10220003128052,115.10242199897766,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_001.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,2,0,2,0,,118.13579607009888,None,118.11932964324951,120.11998414993286,Für mich ist die schönste aller Blumen die Rose.,119.51926302909851,137.1202220916748,120.91932911872864,None,133.72024602890014,None,135.1201012134552,137.1202220916748,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_002.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,3,0,3,0,,140.15392017364502,None,140.1375305175781,142.13712310791016,Der frühe Vogel fängt den Wurm.,141.53718304634094,159.13839411735535,142.93719096183776,None,155.73782391548156,None,157.1546790599823,159.1550590991974,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_003.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,4,0,4,0,,162.17145419120789,None,162.15463156700133,164.1549952030182,Manche Menschen essen mehr Fleisch als Gemüse.,163.5550410747528,181.15584111213684,164.95501894950866,None,177.73900694847106,None,179.13925504684448,181.1391680240631,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_004.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,5,0,5,0,,184.1891222000122,None,184.17256660461425,186.17254519462585,Lenas Hund Tobi wird immer am Abend gefüttert.,185.57243013381958,203.1737380027771,186.972577047348,None,199.7738489627838,None,201.1735601425171,203.1737380027771,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_005.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,6,0,6,0,,206.20717906951904,None,206.19030756950377,208.19058513641357,Können Sie mir auf Hundert Euro herausgeben?,207.5904700756073,225.191477060318,208.99062509536742,None,221.77465410232543,None,223.17472004890442,225.174711227417,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_006.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,7,0,7,0,,228.22528505325317,None,228.20805854797362,230.20843815803528,Ein Regenbogen besteht aus vielen Farben.,229.62493205070496,247.2259750366211,231.00842900276183,None,243.80913205146788,None,245.2092740535736,247.20929503440857,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_007.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,8,0,8,0,,250.24250507354736,None,250.22602553367614,252.22622108459473,In Österreich darf ein Präsident 6 Jahre regieren.,251.62643814086914,269.22713923454285,253.02626700401305,None,265.826825094223,None,267.22721219062805,269.22713923454285,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_008.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,9,0,9,0,,272.2603950500488,None,272.2436625480652,274.2437560558319,Meine Rosen haben einen sehr dünnen Stamm.,273.6437931060791,291.24514412879944,275.0437979221344,None,287.84486503601073,None,289.2448720932007,291.24514412879944,./data/Subject_04/Session_00/Exp_data/2020_Jul_04_1721/rec_cali_de_post_trial_009.wav,,,,04,00,Norwegian,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_04_1721,nibs_stage_1,3.2.3,59.98658480249769,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.27944707870483,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
