run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,58.1973237991333,None,60.23058080673218,None,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",60.23058080673218,None,60.21410393714905,None,86.61504197120667,None,,88.64850378036499,None,88.64848971366882,90.6488709449768,90.03217148780823,None,93.43231844902039,94.43237495422363,94.83239150047302,104.83284878730774,105.23318243026733,None,106.63302278518677,107.63304591178894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,110.666583776474,None,110.6498191356659,112.64998984336853,112.03328347206116,None,115.43349242210388,116.4336998462677,116.83374238014221,126.83412098884583,127.23413038253784,None,128.6341109275818,129.6342248916626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,132.68466091156006,None,132.66773104667664,134.66811990737915,134.05125641822815,None,137.45128655433655,None,138.85137057304382,148.85166478157043,149.25169444084167,None,150.6516888141632,151.65181493759155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,154.70207381248474,None,154.6853210926056,156.6854088306427,156.06871056556702,None,159.4687955379486,160.46895384788513,160.86897253990173,170.86948895454407,171.26949739456177,None,172.66957998275757,173.66962599754333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,176.7205867767334,None,176.7030599117279,178.70316982269287,178.08654642105103,None,181.48672151565552,182.48678278923035,182.8867974281311,192.8873209953308,193.2873454093933,None,194.68738389015198,195.68746900558472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,198.73834586143494,None,198.72096014022827,200.7216169834137,200.10437655448914,None,203.50453853607178,None,204.9046015739441,214.90514183044434,215.30515551567078,None,216.70523285865784,217.70520186424255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,220.75633478164673,None,220.73879599571228,222.73888397216797,222.12212443351746,None,225.52233743667603,None,226.92243146896362,236.92318487167358,237.32318758964539,None,238.72321796417236,239.7233018875122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,242.7734968662262,None,242.7570400238037,244.7571280002594,244.140207529068,247.1404209136963,247.54039549827576,None,248.94049549102783,258.94098377227783,259.3410384654999,None,260.7410809993744,261.7410478591919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,264.791298866272,None,264.7746660709381,266.77476382255554,266.15802550315857,269.1584107875824,269.55843448638916,None,270.95831537246704,280.9587450027466,281.3588263988495,None,282.7589318752289,283.7589888572693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,286.8093328475952,None,286.7924780845642,288.79256892204285,288.1758813858032,291.17608880996704,291.5762674808502,None,292.97606658935547,302.97703790664673,303.37668442726135,None,304.7768888473511,305.7767789363861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,03,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_26_1748,nibs_stage_1,3.2.3,59.987271148843185,
