artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,instruction_text.text,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.text,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.31691098213196,None,"  - Task: Read out the displayed German sentence   
  - Melodious beep sound: Trial start              
  - Beep sound with increasing pitch: Rec. start   
  - Beep sound with decreasing pitch: Rec. finish  
",394.31691098213196,None,394.30181527137756,None,423.7183721065521,None,,426.1186110973358,None,426.10265135765076,428.1020679473877,Kannst du bitte die Wäsche in die Sonne hängen?,427.5019180774689,445.1028950214386,428.90208196640015,None,441.70264506340027,442.70279002189636,443.10263299942017,445.1028950214386,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_000.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.1362988948822,None,448.1205224990845,450.1197180747986,Im Mittelalter öffnete das erste Kaufhaus in Europa.,449.51970410346985,467.12059903144836,450.91975688934326,None,463.703959941864,None,465.1037509441376,467.1039180755615,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_001.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.154021024704,None,470.1383123397827,472.1375050544739,"Sie haben das Glück, eine so schöne Frau zu haben.",471.53750109672546,489.13845705986023,472.9375870227814,473.9375228881836,485.7382779121399,None,487.1383628845215,489.13845705986023,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_002.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.17189598083496,None,492.15621042251587,494.15532898902893,Leni bewegt beim Lesen die Lippen.,493.55537390708923,511.1561770439148,494.95536708831787,495.9554350376129,507.75599908828735,508.756236076355,509.1560080051422,511.1561770439148,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_003.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.1898369789124,None,514.1741323471069,516.1897819042206,"Ein Bauer hält auf seinem Tiere wie Kühe, Hühner oder Schweine.",515.5730640888214,533.1739540100098,516.9731750488281,517.973119020462,529.7737898826599,530.773833990097,531.1738500595093,533.1739540100098,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_004.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.2077429294586,None,536.191689491272,538.191132068634,Manche Politiker wollen den Frieden auf Erden sichern.,537.5910589694977,555.191957950592,538.9911360740662,539.9913609027863,551.7751429080963,None,553.1918270587921,555.191957950592,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_005.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.2255198955536,None,558.2098114490509,560.2088890075684,Felix muss schon um sechs Uhr früh aufstehen.,559.6089520454407,577.2264568805695,561.0090999603271,None,573.8095049858093,574.8096389770508,575.2096719741821,577.2264568805695,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_006.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.2433769702911,None,580.2274844646454,582.2266728878021,"Doris ist leider zu spät gekommen, die Apotheke hat heute schon geschlossen.",581.6266400814056,599.2275609970093,583.0267169475555,584.0267860889435,595.8273980617523,None,597.2274680137634,599.2275609970093,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_007.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.2610731124878,None,602.2453055381775,604.2444820404053,Simon malt riesige Bilder.,603.6277990341187,621.2286849021912,605.027843952179,606.0282158851624,617.845076084137,618.8453049659729,619.2286140918732,621.2286849021912,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_008.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.2788259983063,None,624.2631974220276,626.278951883316,Berlin ist die Hauptstadt von Deutschland.,625.6787040233612,643.3129179477692,627.0623469352722,None,639.8628640174866,640.8794701099396,641.2794868946075,643.3129179477692,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1608/rec_cali_de_pre_trial_009.wav,07,01,English,B1,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_19_1608,nibs_stage_1,3.2.3,60.0023747430342,
