run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,1,0,1,0,,114.16308999061584,None,114.1463612318039,116.14651012420654,"Wo Rauch ist, ist auch Feuer.",115.54647207260132,133.14749217033386,116.94655311107635,None,129.74747121334076,None,131.1310350894928,133.13072299957275,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1841/rec_cali_de_post_trial_001.wav,,,,07,01,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_19_1841,nibs_stage_1,3.2.3,59.99482199536268,
,,,,,,,,,,,,2,0,2,0,,136.18095803260803,None,136.1639143228531,138.16436910629272,Manche Menschen essen mehr Fleisch als Gemüse.,137.56431913375854,155.16536712646484,138.96434223651886,None,151.76498305797577,None,153.16511797904968,155.16536712646484,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1841/rec_cali_de_post_trial_002.wav,,,,07,01,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_19_1841,nibs_stage_1,3.2.3,59.99482199536268,
,,,,,,,,,,,,3,0,3,0,,158.1987819671631,None,158.18167221546173,160.18211317062378,Das Gegenteil von schwarz ist weiß.,159.58225107192993,177.18311715126038,160.98210608959198,None,173.76616203784943,None,175.16633915901184,177.16636204719543,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1841/rec_cali_de_post_trial_003.wav,,,,07,01,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_19_1841,nibs_stage_1,3.2.3,59.99482199536268,
,,,,,,,,,,,,4,0,4,0,,180.21650314331055,None,180.19955623149872,182.19993996620178,"Leider sieht Ihr Bein gebrochen aus, aber das Knie ist okay.",181.59990906715393,199.20085096359253,182.99999010562897,None,195.80064809322357,None,197.20072197914124,199.20085096359253,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1841/rec_cali_de_post_trial_004.wav,,,,07,01,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_19_1841,nibs_stage_1,3.2.3,59.99482199536268,
,,,,,,,,,,,,5,0,5,0,,202.23438596725464,None,202.21735227108002,204.21776413917542,Ihre Kinder liegen noch im Bett.,203.6177430152893,221.21884298324585,205.01780021190643,None,217.80178821086884,None,219.20186805725098,221.20196509361267,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1841/rec_cali_de_post_trial_005.wav,,,,07,01,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_19_1841,nibs_stage_1,3.2.3,59.99482199536268,
,,,,,,,,,,,,6,0,6,0,,224.25221300125122,None,224.2350753545761,226.23566913604736,"Sie hat eine harte Schale, aber einen weichen Kern.",225.6358139514923,243.23670506477356,227.0358101129532,None,239.83649718761444,None,241.2364640235901,243.23670506477356,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1841/rec_cali_de_post_trial_006.wav,,,,07,01,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_19_1841,nibs_stage_1,3.2.3,59.99482199536268,
,,,,,,,,,,,,7,0,7,0,,246.27008700370789,None,246.25323617458344,248.25360012054443,"Ich möchte dich nicht täuschen, also werde ich dir die Wahrheit sagen.",247.6536419391632,265.2544860839844,249.05414521694183,250.05367994308472,261.85431706905365,None,263.25433707237244,265.2544860839844,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1841/rec_cali_de_post_trial_007.wav,,,,07,01,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_19_1841,nibs_stage_1,3.2.3,59.99482199536268,
,,,,,,,,,,,,8,0,8,0,,268.28799295425415,None,268.2711173295975,270.27141308784485,"Ich kann dir gerne mein Fahrrad leihen, wenn du möchtest.",269.6713809967041,287.2722909450531,271.0714441537857,None,283.8721240758896,284.87215304374695,285.2722351551056,287.2722909450531,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1841/rec_cali_de_post_trial_008.wav,,,,07,01,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_19_1841,nibs_stage_1,3.2.3,59.99482199536268,
,,,,,,,,,,,,9,0,9,0,,290.30578207969666,None,290.2889703512192,292.28921914100647,Jede Münze hat zwei Seiten.,291.6725130081177,309.27343797683716,293.0725761651993,None,305.8732761144638,None,307.2733280658722,309.27343797683716,./data/Subject_07/Session_01/Exp_data/2020_Jul_19_1841/rec_cali_de_post_trial_009.wav,,,,07,01,English,B1,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_19_1841,nibs_stage_1,3.2.3,59.99482199536268,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.32360911369324,None," This experiment is finished. 
Thanks for your participation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
