run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,66.26701092720032,None,68.30053281784058,None,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",68.30053281784058,None,68.28469979763031,None,94.6685049533844,None,,96.70201396942139,None,96.68619382381439,98.68538284301758,98.08544909954071,None,101.48546898365021,102.48558402061462,102.8856109380722,112.88613796234131,113.28616297245026,None,114.68626284599304,115.68633699417114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,118.71984696388245,None,118.7040559053421,120.70322394371033,120.08652794361115,None,123.48681914806366,None,124.88673293590546,134.887610912323,135.28753793239594,136.2875509262085,136.68753099441528,137.68768095970154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,140.7378158569336,None,140.7220457792282,142.72123384475708,142.1045309305191,None,145.50491607189178,None,146.90484416484833,156.9055609703064,157.3054860830307,None,158.70546984672546,159.70548796653748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,162.7561309337616,None,162.73983776569366,164.73897290229797,164.12237894535065,None,167.52256214618683,None,168.92276203632355,178.9232029914856,179.3232001066208,180.32322788238525,180.7233738899231,181.7232949733734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,184.7742428779602,None,184.75771486759186,186.75723695755005,186.14012396335602,None,189.5404270887375,190.5404510498047,190.94042098522186,200.94095396995544,201.34105813503265,202.34120988845825,202.7410500049591,203.74113488197327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,206.7913088798523,None,206.77558171749115,208.7747368812561,208.1579419374466,None,211.55835711956024,212.5582628250122,212.95826494693756,222.9588189125061,223.35882699489594,224.3588089942932,224.75891089439392,225.75893783569336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,228.80988597869873,None,228.79346477985382,230.79265689849854,230.17586505413055,None,233.5760110616684,None,234.97626292705536,244.9766240119934,245.37664902210236,None,246.77685403823853,247.77674293518066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,250.8268439769745,None,250.8112007379532,252.8103950023651,252.19361793994904,255.19382691383362,255.59386909008026,None,256.9939399957657,266.9944198131561,267.39447700977325,None,268.79444098472595,269.7945740222931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,272.84473991394043,None,272.8289827108383,274.828547000885,274.21163403987885,277.2118899822235,277.61183393001556,278.61171984672546,279.0117529630661,289.01242303848267,289.41228115558624,290.41236686706543,290.812381029129,291.8124530315399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,294.8625500202179,None,294.84704887866974,296.84642696380615,296.2296789884567,299.2294728755951,299.6461580991745,None,301.02973115444183,311.0304539203644,311.42985904216766,None,312.84674286842346,313.8470058441162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,316.8802478313446,None,316.8647598028183,318.8640568256378,318.2473191022873,None,321.64732110500336,322.64727902412415,323.0473769903183,333.0479118824005,333.447949051857,None,334.86469197273254,335.864737033844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,338.8980848789215,None,338.882838845253,340.89825987815857,340.2653349637985,None,343.6648350954056,344.66558504104614,345.06528294086456,355.06554102897644,355.46618807315826,None,356.86612486839294,357.86567783355713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,360.915904045105,None,360.90040481090546,362.9159119129181,362.28287613391876,365.2827339172363,365.6827689409256,366.6828029155731,367.08275401592255,377.08356285095215,377.48374593257904,None,378.88345885276794,379.8834810256958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,382.9336450099945,None,382.9179528951645,384.9170079231262,384.3004001379013,None,387.71722304821014,None,389.11732399463654,399.1344919204712,399.5177720785141,None,400.93457889556885,401.96797490119934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,404.9685859680176,None,404.9523767232895,406.9682049751282,406.351536154747,None,409.75171315670013,None,411.1517850160599,421.1689808368683,421.5524870157242,None,422.9692769050598,424.00243401527405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.4641208648682,None," - Task: Keep seated and relaxed with either      
             opening or closing eyes                  
 - Beep sound with decreasing pitch: Block finish 
",634.4641208648682,None,634.4311068058014,None,"Please keep relaxed and open your eyes.
Note: Blinking is allowed.",657.5312869548798,837.5740089416504,840.9741868972778,None,855.0588839054108,None," - Task: Listen to the question& Speak out answer 
 - Melodious beep sound: Trial start              
 - Silent sound (blank): censored word            
 - Beep sound with increasing pitch: Rec. start   
 - Beep sound with decreasing pitch: Rec. finish  
",855.0588839054108,None,855.0263156890869,None,894.4436800479889,None,Listen to the question and speak out your answer!,897.5275309085846,None,897.4952260255814,899.5272078514099,Man kann die salzige Luft riechen.,riechen,898.9105161428452,900.9275779724121,901.3106471300125,902.3273649215698,914.1113051176071,915.1280798912048,915.5280678272247,None,./data/Subject_02/Session_01/Exp_data/2020_Jul_05_1131/rec_QA_run_02_block_000_trial_000.wav,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
2,0,2,0,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,918.5455038547516,None,918.5291578769684,920.5449969768524,"Ich habe mich bei einem Kurs angemeldet, um Deutsch zu lernen.",angemeldet,919.9283031225204,923.4451160430908,923.8284741640091,None,935.1291710138321,None,936.5458219051361,None,./data/Subject_02/Session_01/Exp_data/2020_Jul_05_1131/rec_QA_run_02_block_000_trial_001.wav,,,,02,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_05_1131,nibs_stage_1,3.2.3,60.00065804249524,
