run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,59.26951313018799,None,61.30286693572998,88.30431413650513,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",61.30286693572998,88.30431413650513,61.28914928436279,None,87.67117094993591,None,,90.65451002120972,None,90.64042115211487,92.65456795692444,92.02114224433899,None,95.42131924629211,None,96.82150030136108,106.82198190689087,107.22203922271729,None,108.62202095985413,109.6221559047699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,112.67226910591125,None,112.65840315818787,114.67248010635376,114.03905415534973,None,117.43931722640991,118.43923497200012,118.83942723274231,128.8397810459137,129.24006533622742,None,130.63993906974792,131.63998293876648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,134.6738350391388,None,134.67626929283142,136.6902630329132,136.05686211585999,None,139.45707416534424,140.4574010372162,140.8572142124176,150.85765314102173,151.2576801776886,None,152.6576509475708,153.65784406661987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,156.69106602668762,156.69106602668762,156.67747926712036,158.69137001037598,158.07457613945007,None,161.47468328475952,162.47479510307312,162.87484216690063,172.87525510787964,173.27528429031372,None,174.67534613609314,175.67541313171387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,178.6923370361328,None,178.6952121257782,180.7092409133911,180.07588624954224,None,183.47607827186584,None,184.8763222694397,194.87680506706238,195.27646327018738,None,196.67651391029358,197.67656302452087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,200.71015906333923,200.71015906333923,200.69615721702576,202.71016001701355,202.09348130226135,None,205.49366331100464,None,206.8937282562256,216.89423298835754,217.27761721611023,None,218.67757511138916,219.67772507667542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,222.71177697181702,None,222.7140862941742,224.72800302505493,224.0945692062378,None,227.49482822418213,None,228.89491629600525,238.8953239917755,239.29533314704895,240.29546403884888,240.69547700881958,241.6955931186676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,244.72902607917786,244.72902607917786,244.71536922454834,246.72918510437012,246.11245131492615,249.11261010169983,249.51266431808472,None,250.91273522377014,260.91326999664307,261.3132863044739,262.3133120536804,262.71330213546753,263.71336698532104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,266.73049807548523,None,266.73303627967834,268.74698400497437,268.1136293411255,271.11376094818115,271.51389718055725,None,272.91387724876404,282.9146149158478,283.31466913223267,None,284.71489000320435,285.7146899700165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,288.7482159137726,288.7482159137726,288.7344582080841,290.7483639717102,290.131694316864,293.13179111480713,293.5318863391876,None,294.93203020095825,304.93244314193726,305.33249831199646,306.332524061203,306.7325460910797,307.7326080799103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,01,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_10_1128,nibs_stage_1,3.2.3,59.98589847185772,
