run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,63.19684410095215,None,65.23035311698914,92.24847602844238,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",65.23035311698914,92.24847602844238,65.21226835250854,None,91.61497712135315,None,,95.51534295082092,None,95.49718427658081,97.49884796142578,96.88231039047241,None,100.28230142593384,None,101.68236446380615,111.68312501907349,112.08302044868469,None,113.48304104804993,114.4830961227417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,117.5332670211792,None,117.51511931419373,119.51657104492188,118.90004849433899,None,122.30016040802002,None,123.7002944946289,133.70080709457397,134.10076355934143,None,135.50085401535034,136.50090098381042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,139.5510289669037,None,139.53304028511047,141.53448009490967,140.91774940490723,None,144.31824946403503,None,145.71811151504517,155.71848797798157,156.11899542808533,None,157.51865100860596,158.51870393753052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,161.56906604766846,None,161.5508532524109,163.5523121356964,162.93559956550598,None,166.3358063697815,None,167.73589038848877,177.7362940311432,178.1364803314209,None,179.5364921092987,180.53654408454895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,183.58689093589783,None,183.56873631477356,185.5701620578766,184.9534614086151,None,188.3538224697113,None,189.75364637374878,199.75418496131897,200.15420246124268,None,201.5542950630188,202.55437302589417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,205.60444903373718,None,205.5864462852478,207.5879421234131,206.97148036956787,None,210.3715615272522,None,211.7714924812317,221.77201104164124,222.1719753742218,223.17210912704468,223.5721390247345,224.57225799560547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,227.6222641468048,None,227.6043472290039,229.60578107833862,228.9892394542694,None,232.38943552970886,None,233.78931140899658,243.78977704048157,244.18985652923584,None,245.5902819633484,246.59042406082153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,249.6399700641632,None,249.62214732170105,251.62366199493408,251.0071074962616,254.00724697113037,254.40705251693726,None,255.80713534355164,265.8076400756836,266.2077775001526,None,267.6079089641571,268.6077470779419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,271.6577560901642,None,271.63973927497864,273.65835905075073,273.0244164466858,276.0251410007477,276.4248764514923,None,277.8250424861908,287.8258590698242,288.22587847709656,None,289.625853061676,290.62532901763916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,293.67570900917053,None,293.65756034851074,295.6590361595154,295.04227447509766,298.05939412117004,298.44248056411743,None,299.85947942733765,309.8598430156708,310.24309849739075,311.24317693710327,311.6432650089264,312.6434381008148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_07_1202,nibs_stage_1,3.2.3,60.05142801509624,
