run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,62.968127965927124,None,65.00108408927917,None,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",65.00108408927917,None,64.9913932800293,None,91.36927914619446,None,,93.40246295928955,None,93.39254446029663,95.40318894386292,94.78654022216797,None,98.18671317100525,None,99.58680624961853,109.58711791038513,109.98663229942322,110.98670601844788,111.38674211502075,112.386794090271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,114.4041600227356,None,114.39333820343018,116.40366506576538,115.78702230453491,None,119.18718428611756,None,120.58726830482483,130.58769297599792,130.98772330284118,None,132.38785600662231,133.38788294792175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,135.42192006111145,None,135.427819442749,137.43802094459534,136.80479521751403,None,140.20497817993163,141.20571398735046,141.60573024749755,151.6060860157013,152.0062913417816,153.00582695007324,153.4064221382141,154.4062991142273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,156.42302703857422,None,156.41284322738647,158.42312598228455,157.806525182724,None,161.20664710998534,162.20665001869202,162.60615320205687,172.60669994354248,173.00671429634093,None,174.4073350429535,175.4072699546814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,177.440838098526,None,177.43057918548584,179.44059705734253,178.8243052482605,None,182.2244722366333,None,183.62458534240722,193.62496399879456,194.02515025138854,None,195.4251630306244,196.4252269268036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,198.47487211227417,None,198.46509642601012,200.47535800933838,199.84208221435546,None,203.24224824905394,None,204.64227218627929,214.6427960395813,215.04285616874694,216.0427610874176,216.4427900314331,217.4429440498352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,219.49327206611633,None,219.4661500453949,221.47641706466675,220.8600112915039,None,224.26003022193908,225.25999999046326,225.6600281715393,235.6605269908905,236.06059522628783,None,237.46053099632263,238.4607241153717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,240.51040697097778,None,240.50066442489623,242.51091313362122,241.8775641441345,244.8777050971985,245.27778525352477,None,246.67773122787474,256.67834210395813,257.0784053325653,None,258.47856092453003,259.47844409942627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,261.52908301353455,None,261.5016942024231,263.51167392730713,262.8953191757202,265.89541697502136,266.2955603122711,None,267.6956192970276,277.696072101593,278.09603328704833,None,279.4961459636688,280.4962511062622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,282.5292880535126,None,282.51951642036437,284.52980494499207,283.89642734527587,286.89613914489746,287.29684920310973,288.29664397239685,288.6967451095581,298.69721007347107,299.09728212356566,300.09692907333374,300.49687004089355,301.4973349571228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,00,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_02_1136,nibs_stage_1,3.2.3,59.98950188293884,
