artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,instruction_text.text,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.text,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,,,,,,,,,,,,,,,,,,402.0848820209503,None,402.0682473897934,404.0682280063629,403.45142443180083,None,406.8516124010086,407.8517699241638,408.2518053770065,418.2528281211853,418.65289933681487,None,420.05242800712585,421.05248498916626,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
11,0,11,0,,,,,,,,,,,,,,,,,,,,424.1027030944824,None,424.0860634565353,426.0863609313965,425.46980435848235,None,428.8701544523239,429.87016105651855,430.27019650936126,440.2703061103821,440.6702464342117,None,442.07044506073,443.0703179836273,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
12,0,12,0,,,,,,,,,,,,,,,,,,,,446.1205849647522,None,446.10410125255584,448.1038360595703,447.4874034643173,450.4873960018158,450.8873995065689,451.8873760700226,452.28759438991545,462.28802490234375,462.688042473793,None,464.10508704185486,465.10485005378723,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
13,0,13,0,,,,,,,,,,,,,,,,,,,,468.1383991241455,None,468.1217723608017,470.12176609039307,469.50506336688994,None,472.9058664560318,None,474.3058884859085,484.30671310424805,484.7067664384842,None,486.10641407966614,487.10616397857666,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
14,0,14,0,,,,,,,,,,,,,,,,,,,,490.15640902519226,None,490.1398363828659,492.13981795310974,491.5230403661728,None,494.9240322828293,None,496.3233752965927,506.32390999794006,506.7238493680954,None,508.14057207107544,509.1573600769043,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.1742920875549,543.1925339698792,"  - Task: Read out the displayed German sentence   
  - Melodious beep sound: Trial start              
  - Beep sound with increasing pitch: Rec. start   
  - Beep sound with decreasing pitch: Rec. finish  
",513.1742920875549,543.1925339698792,513.1584428071976,None,542.5756540298462,None,,547.6261100769043,None,547.6095543622971,549.609591960907,Manche Menschen essen mehr Fleisch als Gemüse.,549.0095551013947,566.6111590862274,550.409839463234,None,563.2103083848954,None,564.6105101108551,566.6111590862274,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_000.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.6439781188965,None,569.627765250206,571.6272048950195,"Im Kaffeehaus sitzen und Zeitung lesen, das gefällt den Österreichern.",571.0271100997925,588.6450400352478,572.4272464036942,None,585.228102517128,None,586.6282680034637,588.6450400352478,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_001.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.6620140075684,None,591.6452403783799,593.6452550888062,Entweder hat mir jemand die Geldtasche gestohlen oder ich habe sie verloren.,593.045252084732,610.6461880207062,594.4452794313431,None,607.2460335016251,None,608.6460781097412,610.6461880207062,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_002.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.6794989109039,None,613.6633044004441,615.6630880832672,Im Frühling besuchen viele Touristen unserer Hauptstadt.,615.0628719329834,632.6640439033508,616.4631725072861,None,629.263855290413,None,630.6639280319214,632.6640439033508,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_003.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.697468996048,None,635.6811562299729,637.6807780265808,Halloween wurde schon von den Kelten gefeiert.,637.080729007721,654.6818759441376,638.4808154821396,None,651.2818923711777,None,652.6817979812622,654.6818759441376,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_004.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.7151811122894,None,657.6989494085312,659.7154450416565,Ihre Kinder liegen noch im Bett.,659.0986120700836,676.6997649669647,660.499092411995,None,673.2995475053788,None,674.6829941272736,676.6830849647522,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_005.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.7335159778595,None,679.7166693925858,681.716717004776,Manche Politiker wollen den Frieden auf Erden sichern.,681.116879940033,698.7172729969025,682.51673848629,None,695.3006914377213,None,696.7006149291992,698.7007279396057,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_006.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.7508230209351,None,701.7343323946,703.7344160079956,Hier fehlen aber noch ein paar Cent.,703.1343729496002,720.7352468967438,704.5343933820725,None,717.3183754205704,None,718.7186179161072,720.7185640335083,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_007.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.7687969207764,None,723.7520642995835,725.7522671222687,"Sie hat eine harte Schale, aber einen weichen Kern.",725.1356439590454,742.7363379001617,726.5355404138566,None,739.3361514329911,None,740.7362201213837,742.7363379001617,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_008.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.7865369319916,None,745.7699182748795,747.7698481082916,"Ein Bauer hält auf seinem Tiere wie Kühe, Hühner oder Schweine.",747.1698288917542,764.7706480026245,748.5698765039444,None,761.3704775094986,None,762.7705299854279,764.7706480026245,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1021/rec_cali_de_pre_trial_009.wav,08,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_28_1021,nibs_stage_1,3.2.3,59.995508530216576,
