run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
,,,,,,,,,,,,0,0,0,0,,77.8759069442749,None,77.85951061248778,79.85932207107544,"Wo Licht ist, ist auch Schatten.",79.24265813827515,96.84356093406677,80.64261016845703,None,93.44350824356079,None,94.84355998039246,96.84356093406677,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1257/rec_cali_de_post_trial_000.wav,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
,,,,,,,,,,,,1,0,1,0,,99.89349293708801,None,99.87540326118469,101.87701892852783,Ich bürste dir die Haare.,101.27690601348877,118.87818503379822,102.6771050453186,None,115.47786316871642,None,116.87795805931091,118.87818503379822,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1257/rec_cali_de_post_trial_001.wav,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
,,,,,,,,,,,,2,0,2,0,,121.91140699386597,None,121.89325222969055,123.89466309547424,"Aus den Augen, aus dem Sinn.",123.29463315010071,140.8956549167633,124.69478521347045,None,137.49545226097106,None,138.89547204971313,140.8956549167633,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1257/rec_cali_de_post_trial_002.wav,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
,,,,,,,,,,,,3,0,3,0,,143.92924404144287,None,143.9108832836151,145.91264009475708,Der Mars hat eine orangerote Farbe.,145.31256103515625,162.9135799407959,146.71273503303527,147.71270203590393,159.4965790271759,None,160.8967249393463,162.8967580795288,./data/Subject_08/Session_01/Exp_data/2020_Jul_28_1257/rec_cali_de_post_trial_003.wav,,,,08,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Jul_28_1257,nibs_stage_1,3.2.3,60.0247007926865,
