artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,instruction_text.text,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.text,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.2640471458435,482.28172397613525,"  - Task: Read out the displayed German sentence   
  - Melodious beep sound: Trial start              
  - Beep sound with increasing pitch: Rec. start   
  - Beep sound with decreasing pitch: Rec. finish  
",452.2640471458435,482.28172397613525,452.24726896286006,None,481.648353099823,None,,493.4822289943695,None,493.4655843019485,495.4658660888672,In Österreich darf ein Präsident 6 Jahre regieren.,494.86582803726196,512.466637134552,496.26594450473783,497.2658989429474,509.06648352146146,None,510.46660113334656,512.466637134552,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_000.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.4998331069946,None,515.4834573507309,517.4836070537567,"Ich sitze weit entfernt von der Bühne, also schaue ich durch ein Fernglas.",516.8837110996246,534.4845621585846,518.2836084604263,None,531.0841963529587,None,532.4842500686646,534.4845621585846,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_001.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.5178570747375,None,537.5010562181473,539.5009479522705,"Ich glaube, es geht um eine Puppe.",538.9010100364685,556.5020780563354,540.3009834527969,541.3013410568237,553.1015725374222,None,554.501965045929,556.5020780563354,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_002.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.5352449417114,None,559.5189271211624,561.518975019455,"Im Kaffeehaus sitzen und Zeitung lesen, das gefällt den Österreichern.",560.918918132782,578.5194339752197,562.3189814329147,563.3189649581909,575.1195755243301,576.1194491386414,576.5194661617279,578.5194339752197,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_003.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.5529911518097,None,581.5364241838455,583.5364351272583,In Österreich gibt es eine richtige Kaffeehauskultur.,582.9363160133362,600.5372421741486,584.3364713430404,None,597.1371155023575,598.1371290683746,598.5705709457397,600.5705649852753,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_004.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.570750951767,None,603.5541882753372,605.5542089939117,"Ich kann dir gerne mein Fahrrad leihen, wenn du möchtest.",604.9541349411011,622.5548641681671,606.3541164636612,607.3543021678925,619.15472843647,None,620.5548930168152,622.5548641681671,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_005.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5884640216827,None,625.5718391180038,627.5718569755554,In der Pause werden kleine Brötchen serviert.,626.9718799591064,644.5729050636292,628.3718865156173,629.3719720840454,641.1727555036545,642.1727800369263,642.6059820652008,644.6062159538269,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_006.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.6066670417786,None,647.5899112462997,649.5897920131683,Für mich ist die schönste aller Blumen die Rose.,648.9897241592407,666.5907940864563,650.3898425340652,651.3898651599884,663.1905665636062,664.1906349658966,664.590528011322,666.5907940864563,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_007.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.6239900588989,None,669.607392334938,671.6075241565704,Eine Woche hat sieben Tage.,670.9910600185394,688.5916781425476,672.3908884763717,None,685.1914274930954,686.2083079814911,686.5915651321411,688.5916781425476,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_008.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.6417901515961,None,691.6251332998276,693.6252419948578,Der Ton macht die Musik.,693.0252230167389,710.6258640289307,694.4252693891525,695.4252891540527,707.2259454965591,708.2259700298309,708.6093530654907,710.6091070175171,./data/Subject_06/Session_01/Exp_data/2020_Jul_29_0931/rec_cali_de_pre_trial_009.wav,06,01,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_29_0931,nibs_stage_1,3.2.3,60.02650477572552,
