run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,57.64510202407837,None,59.67863392829895,86.7131040096283,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",59.67863392829895,86.7131040096283,59.661651372909546,None,86.06312203407288,None,,88.77999091148376,None,88.76300621032715,90.76334190368652,90.14656472206116,None,93.54674673080444,None,94.94690155982971,104.94743204116821,105.34734058380127,None,106.74752497673035,107.74748492240906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,110.79869294166565,None,110.78082036972046,112.7813789844513,112.16487169265747,None,115.56488370895386,None,116.96494770050049,126.96546292304993,127.36547660827637,None,128.76563501358032,129.76567101478577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,132.81562900543213,None,132.79890942573547,134.79896306991577,134.18222069740295,None,137.58245277404785,None,138.98251366615295,148.98304891586304,149.38307166099548,None,150.78313088417053,151.78319001197815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,154.83396792411804,None,154.81647038459778,156.81679797172546,156.20011067390442,None,159.60018873214722,None,161.0003535747528,171.000874042511,171.40089058876038,None,172.80096697807312,173.80101799964905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,176.85186100006104,None,176.83427333831787,178.83461594581604,178.21793365478516,None,181.61807775497437,None,183.01817965507507,193.01868796348572,193.4187207221985,194.4187729358673,194.81878304481506,195.81881594657898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,198.86975598335266,None,198.85211324691772,200.85244607925415,200.23573875427246,None,203.63591957092285,None,205.03632259368896,215.03650307655334,215.43655562400818,216.43780994415283,216.85346293449402,217.8533148765564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,220.88762092590332,None,220.8699233531952,222.87024307250977,222.25370860099792,None,225.65383172035217,None,227.05406856536865,237.05453300476074,237.45513677597046,None,238.85463500022888,239.85475492477417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,242.9049220085144,None,242.88832330703735,244.88830399513245,244.27157473564148,247.27177691459656,247.67178773880005,None,249.07184767723083,259.07249307632446,259.4724636077881,260.47244787216187,260.88911986351013,261.889102935791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,264.922709941864,None,264.9064643383026,266.90610694885254,266.28955268859863,269.2895579338074,269.6895866394043,None,271.1063005924225,281.1073000431061,281.4901967048645,282.4902069568634,282.89022994041443,283.89035201072693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,286.94047498703003,None,286.9236023426056,288.92393684387207,288.3072226047516,291.3073799610138,291.70741868019104,None,293.1078176498413,303.10799503326416,303.50838565826416,304.5084319114685,304.9085350036621,305.90848684310913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Jul_21_1527,nibs_stage_1,3.2.3,59.94380496951576,
