artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,instruction_text.text,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.text,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,,,,,,,,,,,,,,,,,,297.4572432041168,None,297.42293524742126,299.4570891857147,298.8070435523987,None,302.2074694633484,None,303.6072494983673,313.6244671344757,314.0079185962677,None,315.42443799972534,316.45780205726624,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
11,0,11,0,,,,,,,,,,,,,,,,,,,,319.47478318214417,None,319.44081115722656,321.4746491909027,320.82480454444885,None,324.22485542297363,None,325.6252324581146,335.6420772075653,336.0254065990448,None,337.4421331882477,338.47551107406616,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
12,0,12,0,,,,,,,,,,,,,,,,,,,,341.4924280643463,None,341.4582722187042,343.4923360347748,342.8423924446106,345.85918402671814,346.24266052246094,None,347.6426045894623,357.65985202789307,358.0431945323944,None,359.4598572254181,360.49320101737976,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
13,0,13,0,,,,,,,,,,,,,,,,,,,,363.4940412044525,None,363.4759421348572,365.49343705177307,364.87674355506897,None,368.2768006324768,None,369.6769504547119,379.69422817230225,380.0774085521698,381.09426712989807,381.4942500591278,382.5276532173157,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
14,0,14,0,,,,,,,,,,,,,,,,,,,,385.54512906074524,None,385.51032614707947,387.5445280075073,386.89473056793213,None,390.2945885658264,None,391.7114255428314,401.72855401039124,402.1119604110718,403.12864422798157,403.5285711288452,404.5619351863861,,,,,,,,,,,,,,,,,,,,,,,,,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.57979917526245,None,"  - Task: Read out the displayed German sentence   
  - Melodious beep sound: Trial start              
  - Beep sound with increasing pitch: Rec. start   
  - Beep sound with decreasing pitch: Rec. finish  
",408.57979917526245,None,408.54468059539795,None,437.996906042099,None,,440.06509709358215,None,440.0462589263916,442.0637881755829,Jetzt liest er seiner Mutter eine Geschichte vor.,441.4635992050171,459.09797501564026,442.846985578537,None,455.64767360687256,None,457.06440901756287,459.09797501564026,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_000.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.0816102027893,None,462.04738306999207,464.0817680358887,"Ein Bauer hält auf seinem Tiere wie Kühe, Hühner oder Schweine.",463.48139810562134,481.1156141757965,464.86488151550293,None,477.6653914451599,None,479.0822072029114,481.1156141757965,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_001.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.099885225296,None,484.0649971961975,486.0991430282593,Howard Carter hat viele Schätze im Grab von Tutanchamun gefunden.,485.49936413764954,503.1166250705719,486.8825116157532,None,499.66663455963135,None,501.0832052230835,503.1166250705719,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_002.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.1345160007477,None,506.09935307502747,508.1337950229645,Dieser Supermarkt hat nur am Tage geöffnet.,507.5337481498718,525.1677701473236,508.9169006347656,None,521.717723608017,None,523.134407043457,525.1677701473236,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_003.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.1526820659637,None,528.1171751022339,530.1515090465546,Sibylle hat braune Augen und blondes Haar.,529.5511569976807,547.1855370998383,530.9349164962769,531.9513521194458,543.7352974414825,544.7520520687103,545.1520471572876,547.1855370998383,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_004.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1698191165924,None,550.1348972320557,552.168906211853,"Flo muss die Orange zuerst schälen, bevor er sie schneiden kann.",551.5690801143646,569.2031700611115,552.9523525238037,553.9691090583801,565.753116607666,566.7697470188141,567.1698751449585,569.2031700611115,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_005.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1876590251923,None,572.1525771617889,574.1870260238647,Durch die Klimaveränderung steigen die Temperaturen auf der Erde.,573.5868442058563,591.2213180065155,574.9701836109161,575.9870731830597,587.7374095916748,None,589.1542851924896,591.1875820159912,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_006.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.2044990062714,None,594.1705582141876,596.204763174057,Ein Gewitter besteht aus Blitz und Donner.,595.6044871807098,613.238578081131,596.9881274700165,598.0045771598816,609.7884955406189,None,611.205236196518,613.238578081131,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_007.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.2227880954742,None,616.1883211135864,618.2222480773926,Die Ärztin hat Andrea ein Rezept ausgestellt.,617.6224820613861,635.2567071914673,619.0056045055389,620.0223331451416,631.8064334392548,632.8229651451111,633.2229640483856,635.2567071914673,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_008.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.2400481700897,None,638.2059540748596,640.2399671077728,"Ja, das Wasser aus der Leitung kann man trinken.",639.6398940086365,657.2742471694946,641.0233674049377,642.040078163147,653.8241174221039,None,655.2407450675964,657.2742471694946,./data/Subject_06/Session_02/Exp_data/2020_Jul_21_1406/rec_cali_de_pre_trial_009.wav,06,02,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_21_1406,nibs_stage_1,3.2.3,59.9923334382241,
