artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,instruction_text.text,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.text,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,,,,,,,,,,,,,,,,,,298.3417739868164,None,298.3249156236649,300.3250730037689,299.70847222805025,None,303.108681178093,None,304.50869009494784,314.5093050003052,314.9091691732407,None,316.34282898902893,317.3427610397339,,,,,,,,,,,,,,,,,,,,,,,,,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
11,0,11,0,,,,,,,,,,,,,,,,,,,,320.35942912101746,None,320.34290955066683,322.34295201301575,321.7262482404709,None,325.12653324604037,None,326.5265393018723,336.5271360874176,336.9271781206131,None,338.32707810401917,339.327201128006,,,,,,,,,,,,,,,,,,,,,,,,,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
12,0,12,0,,,,,,,,,,,,,,,,,,,,342.3781440258026,None,342.3606157064438,344.36077213287354,343.7440681219101,346.74430418014526,347.1611931085587,None,348.54443023204806,358.5450761318207,358.9450771570206,None,360.34517002105713,361.34533309936523,,,,,,,,,,,,,,,,,,,,,,,,,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
13,0,13,0,,,,,,,,,,,,,,,,,,,,364.3954350948334,None,364.37866470813753,366.3788170814514,365.7621230840683,None,369.1623062849045,None,370.56238029003146,380.579509973526,380.9630121946335,None,382.37955498695374,383.379714012146,,,,,,,,,,,,,,,,,,,,,,,,,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
14,0,14,0,,,,,,,,,,,,,,,,,,,,386.41355419158936,None,386.39639875888827,388.3966860771179,387.77994511127474,None,391.18026015758517,None,392.5802020788193,402.5807189941406,402.9807340860367,None,404.38098311424255,405.3808341026306,,,,,,,,,,,,,,,,,,,,,,,,,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.44795513153076,439.46574807167053,"  - Task: Read out the displayed German sentence   
  - Melodious beep sound: Trial start              
  - Beep sound with increasing pitch: Rec. start   
  - Beep sound with decreasing pitch: Rec. finish  
",409.44795513153076,439.46574807167053,409.43092987537386,None,438.8490631580353,None,,443.28353810310364,None,443.26593563556673,445.26622104644775,Ein Regenbogen besteht aus vielen Farben.,444.66629815101624,462.26728320121765,446.0663223028183,None,458.85033223629,None,460.25040102005005,462.25057315826416,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_000.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.3003749847412,None,465.28396174907687,467.2837951183319,"Wo Licht ist, ist auch Schatten.",466.68377017974854,484.28477120399475,468.0839111566544,None,480.8846041917801,None,482.28460812568665,484.28477120399475,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_001.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.318284034729,None,487.30155155658724,489.3019440174103,Schwarzfahren ist ein strafbares Vergehen.,488.70180010795593,506.30289816856384,490.08551428318026,None,502.8861422300339,None,504.2861111164093,506.2863681316376,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_002.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.33605098724365,None,509.31963274478915,511.31944513320923,Dieses Brot ist maschinell hergestellt worden.,510.7027630805969,528.3040051460266,512.103123164177,None,524.9037861585617,None,526.3038551807404,528.3040051460266,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_003.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.3539249897003,None,531.337362742424,533.3374781608582,Durch ein Fernrohr kann man manchmal sogar die Venus sehen.,532.7377161979675,550.3386189937592,534.137523150444,None,546.9383332490921,547.9383821487427,548.3383920192719,550.3386189937592,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_004.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.371808052063,None,553.3551456689835,555.3550851345062,Kannst du bitte die Wäsche in die Sonne hängen?,554.7552580833435,572.3560740947723,556.1551272630692,None,568.9561161756516,None,570.3561911582947,572.3560740947723,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_005.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.3898360729218,None,575.3729436159134,577.3729960918427,Herr Becker fährt mit dem Zug nach Baden.,576.7729640007019,594.3740050792694,578.1730382204056,579.1731951236725,590.9737281560898,591.9737610816956,592.3737921714783,594.3740050792694,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_006.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.4074141979218,None,597.3906736135483,599.3907730579376,Im Weltraum hört man keinen Ton.,598.7908601760864,616.3918089866638,600.1908571481705,601.1909391880035,612.9749212026596,613.9749610424042,614.374988079071,616.3750820159912,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_007.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.4252090454102,None,619.4085247278214,621.4086441993713,Lenas Hund Tobi wird immer am Abend gefüttert.,620.8085210323334,638.4094500541687,622.208756184578,623.2087199687958,635.0093381166458,636.0094211101532,636.4094390869141,638.4094500541687,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_008.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.4429891109467,None,641.4263176679611,643.4264731407166,Lisa kann schon mit großen Zahlen rechnen.,642.8098201751709,660.4109091758728,644.2099880933762,None,657.0107230901718,658.0107791423798,658.4107999801636,660.4109091758728,./data/Subject_06/Session_00/Exp_data/2020_Jul_10_1305/rec_cali_de_pre_trial_009.wav,06,00,Dutch,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_10_1305,nibs_stage_1,3.2.3,59.9923334382241,
