run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,post_trial.thisRepN,post_trial.thisTrialN,post_trial.thisN,post_trial.thisIndex,Cali_de_post_rec_text.text,Cali_de_post_rec_text.started,Cali_de_post_rec_text.stopped,Cali_de_post_rec_beep_hint.started,Cali_de_post_rec_beep_hint.stopped,Cali_de_post_rec_question_text.text,Cali_de_post_rec_question_text.started,Cali_de_post_rec_question_text.stopped,Cali_de_post_rec_beep_start.started,Cali_de_post_rec_beep_start.stopped,Cali_de_post_rec_beep_end.started,Cali_de_post_rec_beep_end.stopped,Cali_de_post_rec_break.started,Cali_de_post_rec_break.stopped,filename,the_end_text.started,the_end_text.stopped,the_end_text.text,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
,,,,,,,,,,,,0,0,0,0,,65.72967791557312,None,65.7165257692337,67.72977995872498,Herr Becker fährt mit dem Zug nach Baden.,67.11300206184387,84.71413898468018,68.51307413578033,None,81.31389019489288,None,82.7140519618988,84.71413898468018,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1347/rec_cali_de_post_trial_000.wav,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
,,,,,,,,,,,,1,0,1,0,,87.74753403663635,None,87.73030683994293,89.73106002807617,Eine Woche hat sieben Tage.,89.13071990013123,106.73180794715881,90.53113815784454,None,103.33156011104583,None,104.71488904953003,106.71508193016052,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1347/rec_cali_de_post_trial_001.wav,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
,,,,,,,,,,,,2,0,2,0,,109.765310049057,None,109.74807379245757,111.74858403205872,Für mich ist die schönste aller Blumen die Rose.,111.14874911308289,128.74965500831604,112.54861900806426,None,125.34939811229705,None,126.74943494796753,128.74965500831604,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1347/rec_cali_de_post_trial_002.wav,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
,,,,,,,,,,,,3,0,3,0,,131.7830309867859,None,131.76573870182037,133.76648497581482,Ein Regenbogen besteht aus vielen Farben.,133.16646099090576,150.76726508140564,134.56651709079742,None,147.36730906963348,None,148.76724004745483,150.76726508140564,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1347/rec_cali_de_post_trial_003.wav,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
,,,,,,,,,,,,4,0,4,0,,153.80084609985352,None,153.78356573581695,155.78428506851196,Früher haben in Europa und Asien Neandertaler gelebt.,155.18425011634827,172.78526496887207,156.58433101177215,None,169.38499019145965,None,170.78508400917053,172.78526496887207,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1347/rec_cali_de_post_trial_004.wav,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
,,,,,,,,,,,,5,0,5,0,,175.81874704360962,None,175.80126569271087,177.80209398269653,"Ich glaube, es geht um ein rotes Auto.",177.2021679878235,194.8196439743042,178.60215017795562,None,191.40281221866607,None,192.81960010528564,194.85306191444397,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1347/rec_cali_de_post_trial_005.wav,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
,,,,,,,,,,,,6,0,6,0,,197.85371899604797,None,197.8358647584915,199.85324692726135,Sonja nimmt ihren Tee mit Milch und Zucker.,199.25320506095886,216.88747000694275,200.63660309314727,201.65331101417542,213.4372792005539,None,214.8540380001068,216.88747000694275,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1347/rec_cali_de_post_trial_006.wav,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
,,,,,,,,,,,,7,0,7,0,,219.88815712928772,None,219.87020585536956,221.8877239227295,Ich bürste dir die Haare.,221.28774905204773,238.92194890975952,222.67100212574005,None,235.47177407741546,None,236.8885200023651,238.92194890975952,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1347/rec_cali_de_post_trial_007.wav,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
,,,,,,,,,,,,8,0,8,0,,241.92273998260498,None,241.90478179454803,243.92220902442932,Lenas Hund Tobi wird immer am Abend gefüttert.,243.3221719264984,260.95644092559814,244.70558021068572,None,257.5062560796738,None,258.92298793792725,260.95644092559814,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1347/rec_cali_de_post_trial_008.wav,,,,10,01,English,A2,True,False,False,False,False,False,False,False,False,False,True,True,No,No,No,No,No,No,2020_Aug_06_1347,nibs_stage_1,3.2.3,59.99336316096623,
