run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
2,0,2,0,0,0,0,0,,,,,,,,,Please remain seated until further instruction via the earphone.,57.20521688461304,None,59.23868989944458,None,"  - Task: Artifacts collection   
  - Please follow audio instruction              
",59.23868989944458,None,59.22101616859436,None,85.62309694290161,None,,87.77384209632874,None,87.7556312084198,89.75760388374329,89.1402313709259,None,92.5412163734436,None,93.94113540649414,103.94101905822754,104.34103536605835,None,105.74102997779846,106.74116706848145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,109.79135203361511,None,109.77402520179749,111.77466487884521,111.15772747993469,None,114.55813646316528,115.55821490287781,115.9581925868988,125.95894193649292,126.35881447792053,None,127.75907707214355,128.75987100601196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,131.80922889709473,None,131.79161620140076,133.7926049232483,133.1760754585266,None,136.57624340057373,137.576171875,137.97616839408875,147.97660088539124,148.3768754005432,None,149.79324007034302,150.79369497299194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,153.82705092430115,None,153.8092873096466,155.8104169368744,155.1938624382019,None,158.59390258789062,159.59395694732666,159.99397444725037,169.99453687667847,170.39419746398926,None,171.79438495635986,172.7944118976593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,175.84494304656982,None,175.8271951675415,177.82848691940308,177.21159148216248,None,180.61141848564148,None,182.01161336898804,192.01203107833862,192.41205859184265,None,193.81219792366028,194.82910704612732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,197.86337089538574,None,197.84485936164856,199.84592008590698,199.22915148735046,None,202.62937450408936,None,204.02955150604248,214.02996706962585,214.43004536628723,None,215.8300359249115,216.83012986183167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,219.880676984787,None,219.86269617080688,221.86373901367188,221.2471284866333,None,224.64715051651,225.66402506828308,226.04736351966858,236.04784202575684,236.44788551330566,None,237.84790897369385,238.8479199409485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,241.89820194244385,None,241.88044023513794,243.88158106803894,243.26481437683105,246.26507186889648,246.66507744789124,None,248.06507539749146,258.0656268596649,258.4658625125885,None,259.8657479286194,260.86610889434814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,263.91612100601196,None,263.8985102176666,265.899621963501,265.2828514575958,268.2830400466919,268.6831684112549,None,270.0995523929596,280.1167619228363,280.5001103878021,None,281.9169840812683,282.9502799510956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,285.9516580104828,None,285.9327721595764,287.95050597190857,287.3337473869324,290.35061287879944,290.73397159576416,None,292.1340665817261,302.1512529850006,302.5345845222473,None,303.9513359069824,304.9847500324249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,307.98601508140564,None,307.9672532081604,309.98500204086304,309.36830258369446,None,312.7685785293579,None,314.16853737831116,324.1857590675354,324.5692195892334,None,325.98587107658386,327.0192310810089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,330.0196809768677,None,330.0017352104187,332.01949405670166,331.4027714729309,None,334.80296444892883,335.8196940422058,336.20303559303284,346.22024393081665,346.60359954833984,None,348.02050495147705,349.053719997406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,352.0540659427643,None,352.03623819351196,354.0539860725403,353.43727350234985,356.45415902137756,356.83757042884827,None,358.237601518631,368.2547450065613,368.63808941841125,None,370.05483293533325,371.08823108673096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,374.0886490345001,None,374.0707411766052,376.08860206604004,375.4717845916748,None,378.8719584941864,None,380.2720305919647,390.28921389579773,390.6726155281067,None,392.08932995796204,393.12269496917725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,396.12323689460754,None,396.1052362918854,398.1230299472809,397.50638937950134,None,400.90643644332886,None,402.306533575058,412.3237669467926,412.70707058906555,None,414.1238260269165,415.15712904930115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5852229595184,None," - Task: Keep seated and relaxed with either      
             opening or closing eyes                  
 - Beep sound with decreasing pitch: Block finish 
",625.5852229595184,None,625.5673017501831,None,"Please keep relaxed and close your eyes.
",648.6379809379578,828.6792759895325,832.0792858600616,None,848.6145350933075,None," - Task: Listen to the question& Speak out answer 
 - Melodious beep sound: Trial start              
 - Silent sound (blank): censored word            
 - Beep sound with increasing pitch: Rec. start   
 - Beep sound with decreasing pitch: Rec. finish  
",848.6145350933075,None,848.5952870845795,None,888.0321700572968,None,Listen to the question and speak out your answer!,891.0995409488678,None,891.0808582305908,893.0990710258484,Die Band beendete das Konzert unter großem Beifall.,beendete,892.4824004173279,None,896.1825625896454,897.1993088722229,907.6831114292145,None,909.099956035614,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1159/rec_QA_run_02_block_000_trial_000.wav,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,912.150897026062,None,912.1326258182526,914.1502509117126,"Er wird seinem Traum folgen, egal was die Leute reden.",reden,913.5335164070129,916.9839670658112,917.3336975574493,918.3504369258881,928.7343714237213,None,930.1510128974915,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1159/rec_QA_run_02_block_000_trial_001.wav,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
2,0,2,0,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,933.1856780052185,None,933.166942358017,935.1846539974213,"Ich möchte dich nicht täuschen, also werde ich dir die Wahrheit sagen.",täuschen,934.5681164264679,None,938.7015135288239,None,949.752105474472,None,951.1688258647919,None,./data/Subject_10/Session_03/Exp_data/2020_Aug_14_1159/rec_QA_run_02_block_000_trial_002.wav,,,,10,03,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,2,No,No,No,No,2020_Aug_14_1159,nibs_stage_1,3.2.3,60.06871454534257,
